location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters;activity type
GLO;SSP1-PkBudg500-2040;5994c6fa51edf6fb6bb405614dee10fa;market for paclobutrazol;paclobutrazol;kilogram;7.921377548462821;0.0388974924327612;0.0178907383611875;4.294423406895443e-07;4.135806199147367e-08;2.239578716432828e-05;1.1848017601949463;;;;
GLO;SSP1-PkBudg500-2040;54f538c893808698cb3a89ae67c76c87;market for capacitor, film type, for through-hole mounting;capacitor, film type, for through-hole mounting;kilogram;19.00432541637528;0.5581589379575644;0.8980886261472948;1.75086306098546e-06;1.3358414521314137e-07;0.0001138357004403;1.6458630422387106;;;;
GLO;SSP1-PkBudg500-2040;03b231366e77e6098923422bd42a28e1;market for petrol, two-stroke blend;petrol, two-stroke blend;kilogram;0.1944184130627413;0.0006905499119641;0.006135458384679;5.0602119360458014e-09;4.334683424660747e-09;1.919140630345944e-06;0.5393484553270943;;;;
GLO;SSP1-PkBudg500-2040;f94c3e32ad3337471d91871ca21f8f64;market for hydropower plant, reservoir, alpine region;hydropower plant, reservoir, alpine region;unit;540353350535.0496;56217305.329872094;30451941.037234247;246.78596729206143;47.68300130977538;41508.73356071916;722187715.3237699;;;;
GLO;SSP1-PkBudg500-2040;50faad177fd95b72f6d2f5ea917e0692;market for tungsten concentrate;tungsten concentrate;kilogram;15.60153594870873;0.0138724167608845;0.018459508817862;1.0965899602948249e-07;9.194221626144193e-08;0.0002627530309883;1.5399531378848266;;;;
RoW;SSP1-PkBudg500-2040;8610a3afd64cff9a8e9b6a0140f702b1;market for potassium nitrate;potassium nitrate;kilogram;1.6692122844443895;0.0020392719454406;0.0030578754056616;1.6167757639445022e-08;8.673529812296989e-09;3.867268294955358e-06;0.1286163678234332;;;;
RoW;SSP1-PkBudg500-2040;0982a449d98739d5d61cb7d81bf9cc36;market for wheat flour;wheat flour;kilogram;0.6637712948755481;0.0008390577038789;0.0014110265077848;7.924083015429787e-09;3.4000187107587184e-08;2.70198547790983e-06;0.0388377034086376;;;;
GLO;SSP1-PkBudg500-2040;5ae51236a4cc00b58efb6b57041fb2bd;market for consumer electronics, mobile device, tablet;consumer electronics, mobile device, tablet;unit;28.701488721835425;2.0081707104275863;0.4513242895324866;3.2034386484981648e-06;1.2707928726368864e-07;8.166098615868919e-05;2.260587991543766;;;;
RoW;SSP1-PkBudg500-2040;7f129f2801ad151d62a1935f53e2f7d6;market for single superphosphate;single superphosphate;kilogram;0.684781691024938;0.00100092266667;0.000911733167531;1.8300797230366652e-08;2.4567022409045237e-09;1.8786415603596312e-06;0.0219956936056269;;;;
GLO;SSP1-PkBudg500-2040;c9dcdb6b316c46facf0a1e0704bb26e6;market for sawnwood, softwood, raw;sawnwood, softwood, raw;cubic meter;56.01754974257016;0.128819977676304;0.2813184363946022;9.914413822394328e-07;7.644782048295944e-06;7.353280598301423e-05;2.356030577013974;;;;
GLO;SSP1-PkBudg500-2040;f81bcc2aa5e8189a2159936982cc38b9;market for rice, non-basmati;rice, non-basmati;kilogram;0.2967793285320315;0.000594726713712;0.0012346732724732;1.3598546450713938e-08;1.6700634682933195e-08;4.179470141727336e-06;0.0245244452963097;;;;
GLO;SSP1-PkBudg500-2040;eff42b5c1d60d5c75c7d7518f9fe794d;market for gas motor, 206kW;gas motor, 206kW;unit;2169.541613754688;20.569467833200623;3.41616971348548;5.022986885186106e-05;1.3676881806466362e-05;0.0294815980296916;362.6672167929139;;;;
GLO;SSP1-PkBudg500-2040;fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kilogram;0.6661636887502993;0.0010193992374156;0.0013164833216604;1.0721423604586468e-08;1.7027882150245008e-08;3.415687243107257e-06;0.036544905966625;;;;
GLO;SSP1-PkBudg500-2040;ed8ee668aa39ae6aab447e4080d6ac6f;market for tractor, 4-wheel, agricultural;tractor, 4-wheel, agricultural;kilogram;3.784437185644696;0.0289083783964762;0.2884015370591598;1.426392252088796e-07;2.8910295412943e-08;2.118564439645384e-05;0.611246479323839;;;;
RoW;SSP1-PkBudg500-2040;f02db7dc2aa90b15c39e38e5b2871a63;market for limestone, crushed, washed;limestone, crushed, washed;kilogram;0.0186650515630588;1.8612984270407105e-05;3.2495355206521104e-05;1.5590332401340475e-10;4.855654457529489e-11;2.3861349150428356e-08;0.0004927856049184;;;;
GLO;SSP1-PkBudg500-2040;85f071087c45928654cc97d14c3d465a;market for propyl amine;propyl amine;kilogram;2.631571552726041;0.0056610226444561;0.009635163191728;1.1830590561367689e-07;3.2026529743241565e-08;1.4803047101519754e-05;0.780977285689708;;;;
GLO;SSP1-PkBudg500-2040;8150058aa52dc9152a0f1df740fd96bd;market for paris market carrot;paris market carrot;kilogram;0.9401301377736548;0.0004174700181686;0.000544458286695;2.9720164403588356e-09;2.50431521712626e-09;5.303587927574867e-07;0.0116422951131704;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
GLO;SSP1-PkBudg500-2040;946574db5d4abbccd83212f14c786f68;market for inverter, for electric passenger car;inverter, for electric passenger car;kilogram;10.966398977178894;0.1902362883433839;0.4129831786055417;1.2404125277676535e-06;1.5794539974270098e-07;0.0001518370320637;1.2088594954780332;;;;
GLO;SSP1-PkBudg500-2040;66cf55a4fb714d9c6cfbafbdeca8b4c2;market for eucalyptus seedling, for planting;eucalyptus seedling, for planting;unit;0.3501059703397254;0.0003213676058738;0.0003526454666391;2.6674686215861244e-09;4.871968579044066e-10;2.133304080709327e-07;0.0072228616665489;;;;
GLO;SSP1-PkBudg500-2040;ffb4e9d0edd50cdac16f2b57d863b563;market for furnace, logs, average storage area, 30kW;furnace, logs, average storage area, 30kW;unit;4512.790430777746;23.008611261204205;4.780612832793425;3.370394200375177e-05;7.96032347489652e-06;0.0099737098191034;118.49932572067311;;;;
RoW;SSP1-PkBudg500-2040;bc2c53ca3fe04d0ed1ff8a1a7706871a;market for calcium carbonate, precipitated;calcium carbonate, precipitated;kilogram;0.5684701788106756;0.0011298859657299;0.0008028032964205;1.3962830438021737e-08;1.7728308460014722e-09;9.481959201342228e-07;0.0948913868763116;;;;
GLO;SSP1-PkBudg500-2040;d25c8e0755ee9899fb4e892990397a68;market for aluminium, wrought alloy;aluminium, wrought alloy;kilogram;2.211767264474412;0.0050232890282888;0.0102570296317175;3.1314885427074306e-07;2.622922149296231e-08;2.2550032492988696e-05;0.3212746455171881;;;;
GLO;SSP1-PkBudg500-2040;d3fdb6a6f34f19a64d390faf72e223d5;market for hydropower plant, reservoir;hydropower plant, reservoir;unit;542239026381.8187;56665428.27734387;30355905.14604868;248.67227917771112;49.42156576382464;42236.30146269568;754819797.8197097;;;;
GLO;SSP1-PkBudg500-2040;4656577c28e886c5cf15a95f0022517b;market for hexamethyldisilazane;hexamethyldisilazane;kilogram;2.6244905728609425;0.0064625437933841;0.2052338200599414;1.0240274734106017e-07;2.0015370670811084e-08;9.459707484410176e-06;0.5082245136127217;;;;
GLO;SSP1-PkBudg500-2040;f00403b8e0a2e4f59dd3c6752252606c;market for heat pump, heat and power co-generation unit, 160kW electrical;heat pump, heat and power co-generation unit, 160kW electrical;unit;2090.5951640202748;46.74081147085119;2.6875653319914665;3.294533814146008e-05;7.099265540323096e-06;0.0158228692700511;235.1232203520674;;;;
GLO;SSP1-PkBudg500-2040;88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
GLO;SSP1-PkBudg500-2040;94c1cb9e760faf73987ffea6c08cfcf1;market for coconut husk;coconut husk;kilogram;0.0043295414394739;3.1323469254673224e-06;3.476854959250444e-06;3.113036837015365e-11;4.020001610319082e-12;1.891797048273759e-09;6.010888625617693e-05;;;;
RoW;SSP1-PkBudg500-2040;cb548144c56921cd851d7c490fd4187f;market for silicone product;silicone product;kilogram;1.3703482772733246;0.0040194363482684;0.150735420947064;5.9410531681494765e-08;1.0648230231911842e-08;5.022150084563194e-06;0.3035581756204233;;;;
GLO;SSP1-PkBudg500-2040;fc220c73a8fd0b18427b8906c0583178;market for hafnium sponge;hafnium sponge;kilogram;25.15168381595266;0.0996624346228114;0.0254796338587028;0.0003771818065095;9.89069612031507e-08;8.693097710775766e-05;1.9472044264857056;;;;
GLO;SSP1-PkBudg500-2040;60eccfb05dccf174b2561c7776f81973;market for fosetyl-Al;fosetyl-Al;kilogram;6.989842164984537;0.0388126887549715;0.0134818686525939;2.226892214415085e-07;3.1615378326741726e-08;1.5551354373861927e-05;0.5165180541967211;;;;
GLO;SSP1-PkBudg500-2040;bbda482e96e321e6b08f53801f89ab5a;market for gold, unrefined;gold, unrefined;kilogram;10661.359941807092;50.99562714088782;30.25586207423389;0.0025581844445277;0.0002247079119355;0.2844692402686721;1443.6376441173152;;;;
GLO;SSP1-PkBudg500-2040;768fdad16396ad2811ed4798c129bed1;market for acetic anhydride;acetic anhydride;kilogram;1.570354863037038;0.0030151075571237;0.0056150011759333;7.855323149108743e-08;1.1501986176140951e-08;5.645512456156075e-06;0.4672645404614824;;;;
GLO;SSP1-PkBudg500-2040;20624759f7a188d885855b620a3ec399;market for 1-butanol;1-butanol;kilogram;0.9357243200033112;0.0021299971365952;0.0073972101641834;5.659689381823814e-08;1.1494550017498272e-08;5.31417175284139e-06;0.5793305250118552;;;;
RoW;SSP1-PkBudg500-2040;8811d20c7cbaece9abf30ba053be05b7;market for soybean;soybean;kilogram;0.354264408887334;0.0004479328754917;0.0006838748341529;3.5093992382538766e-09;4.3366315286898196e-08;4.882617945738863e-06;0.0154766096884496;;;;
GLO;SSP1-PkBudg500-2040;f7246260eab45ab3c87506e982b1e3e8;market for isophthalic acid based unsaturated polyester resin;isophthalic acid based unsaturated polyester resin;kilogram;1.9559119062751944;0.0097249533931931;0.0094407839801732;5.2570287599737584e-08;1.230484106133895e-08;5.93947792561126e-06;0.6476613307774367;;;;
GLO;SSP1-PkBudg500-2040;e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kilogram;0.5900002519739875;0.0030079577071811;0.0009226641120813;5.4596762736206444e-09;1.0492356935432247e-09;5.019127814413929e-07;0.0386167930534997;;;;
GLO;SSP1-PkBudg500-2040;ecb3eb6dd29c385a2b6d77c7b69f0b78;market for sodium hydrosulfide;sodium hydrosulfide;kilogram;1.599464135281066;0.0089150331981134;0.002232131564828;6.338385081091449e-08;6.820188458858691e-09;4.7263610602861175e-06;0.1210180518783729;;;;
RoW;SSP1-PkBudg500-2040;0352c8beb3a44e9bde436ac42da9f2b0;market for hydroxylamine;hydroxylamine;kilogram;41.83729627731306;0.0235815564139121;0.0193272020313026;3.268796274652757e-07;9.700754375858828e-08;6.489942665569424e-05;0.9291467008764078;;;;
GLO;SSP1-PkBudg500-2040;f3be03db6ad2528cb4cb89ad5f469528;market for wheat seed, for sowing;wheat seed, for sowing;kilogram;0.4646432963206092;0.0006315788261376;0.0011046614898281;6.248762653513554e-09;2.9728549260152706e-08;2.318686056187708e-06;0.0315644749247653;;;;
GLO;SSP1-PkBudg500-2040;2e8a37bef97d3c0329d871698831d467;market for phosphorus, white, liquid;phosphorus, white, liquid;kilogram;6.278942994285432;0.0102008475664427;0.0110463822454856;4.749484636155261e-07;2.687729395059568e-08;1.1907366029597948e-05;0.4982136962839721;;;;
GLO;SSP1-PkBudg500-2040;90ac1c25d24832dcdbe1d8fc959e0ed8;market for hydrazine sulfate;hydrazine sulfate;kilogram;4.2040398593641335;0.0299929875092221;0.005294546531846;1.8323858893318698e-07;1.7147087363269537e-08;8.67265465511483e-06;0.2857077435134281;;;;
GLO;SSP1-PkBudg500-2040;a7349cf63913eb32029552c1c9a9a20e;market for prochloraz;prochloraz;kilogram;5.2692794630041;0.0232420163339243;0.0145503021376879;2.5151858724970386e-07;3.3292347670978664e-08;1.7837744319198553e-05;1.0126063598396124;;;;
GLO;SSP1-PkBudg500-2040;d44327e98356daba6cef26f5780d61c4;market for iron ore, crude ore, 46% Fe;iron ore, crude ore, 46% Fe;kilogram;0.01006971682562;1.973521471803703e-05;4.089935761309436e-05;1.544381528679151e-10;7.357856974700355e-11;1.19250519609004e-07;0.0072426449094465;;;;
GLO;SSP1-PkBudg500-2040;ccff740443b5b181a22b4724eab96ed7;market for water pump, 22kW;water pump, 22kW;unit;991.6855297004156;4.353573341184514;1.3422950613844908;3.038965284158365e-05;1.2269368021892292e-05;0.0143173477942027;93.092323758488;;;;
GLO;SSP1-PkBudg500-2040;c7b7495089151d927d7fe6f2ec53532d;market for butyldiglycol acetate;butyldiglycol acetate;kilogram;1.3293902758282838;0.0022617155748106;0.0076685309146404;6.943129754465779e-08;9.966837213699734e-09;4.742010054959753e-06;0.5682544713840931;;;;
GLO;SSP1-PkBudg500-2040;ade0ce7c1f7fc711857862b076b0cf35;market for organic phosphorus fertiliser, as P2O5;organic phosphorus fertiliser, as P2O5;kilogram;0.6889986152699756;0.0005385570276034;0.0006079915193407;8.534382143301987e-09;1.1030166163407075e-09;5.133083290325642e-07;0.0120715736048814;;;;
GLO;SSP1-PkBudg500-2040;2c5e8f2cf2434c4aafdeddda4782d998;market for expansion vessel, 80l;expansion vessel, 80l;unit;43.22508040151405;0.619667091185318;0.050642637630718;1.020599072289804e-06;1.6625463089272588e-07;0.0002415148133013;3.597332083698398;;;;
RoW;SSP1-PkBudg500-2040;46e81e7bf63d5ad310015aa7c7d2172a;market for 3-methylpyridine;3-methylpyridine;kilogram;1.442512090946915;0.0020424578649455;0.0103739861488048;6.718479896590564e-08;1.841350100225877e-08;5.2625543615405415e-05;0.7255911897368499;;;;
GLO;SSP1-PkBudg500-2040;4b3025c58b8e3d16b64507fdcda4219b;market for palm oil, refined;palm oil, refined;kilogram;1.826849762311496;0.2748145906433907;0.0023344970778205;3.002968959498469e-08;5.8862634138261166e-08;8.597236056911202e-06;0.0411988592085729;;;;
GLO;SSP1-PkBudg500-2040;ea3dd77ca03d7deed5d1fa89d1005f3f;market for heating and sanitary equipment, mini CHP plant;heating and sanitary equipment, mini CHP plant;unit;365.2748088514734;3.3025433753839857;1.1675769802383966;4.953856763694138e-05;6.749321717062241e-06;0.0039181204535671;90.04030085420501;;;;
RoW;SSP1-PkBudg500-2040;3f22b4d39523e30f4712bba1e16f6f81;market for laminated timber element, transversally prestressed, for outdoor use;laminated timber element, transversally prestressed, for outdoor use;cubic meter;431.8716106116586;2.852176523627679;0.7411969565573022;5.297618153787999e-06;1.3003624282540968e-05;0.0011745423715749;17.159200984462835;;;;
GLO;SSP1-PkBudg500-2040;25633fe1ec59236b652f74115452a340;market for ventilation system, decentralized, 6 x 120 m3/h, steel ducts;ventilation system, decentralized, 6 x 120 m3/h, steel ducts;unit;17418.07221378028;56.87155274645541;53.37500716844456;0.000169160253709;5.522606874391913e-05;0.0484354082731022;704.9682320167263;;;;
GLO;SSP1-PkBudg500-2040;b302ef4326f4fbeab957fa3a2475d18f;market for onion;onion;kilogram;1.1443724181412502;0.0005461706728331;0.0007593142954747;4.527479871262889e-09;4.295889399150021e-09;1.3872234120873994e-06;0.017971408482562;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;;
RoW;SSP1-PkBudg500-2040;625a0ab003cb956e742e5f1e8d379eaf;market for nylon 6-6, glass-filled;nylon 6-6, glass-filled;kilogram;0.6675770405439404;0.0003733529890361;0.0601988017998777;3.3857593230995483e-09;2.726238062405302e-08;1.2507918691162083e-05;0.7753331562870719;;;;
GLO;SSP1-PkBudg500-2040;8aeca673cf07d3ada8ffee43541c3688;market for electrode, negative, LiC6;electrode, negative, LiC6;kilogram;18.644660557114765;0.0384741581369167;0.013410504106678;2.103546447317565e-07;2.0587848876286736e-08;1.3111997514980271e-05;2.8190738039421617;;;;
GLO;SSP1-PkBudg500-2040;5b3cd1ed6a23c57209658541ffd2c82d;market for tetraethyl orthosilicate;tetraethyl orthosilicate;kilogram;1.3210104067667348;0.0386654880883958;0.0059783093964959;6.73862830219606e-07;9.4320683158695e-09;4.669918667936353e-06;0.4200757212137116;;;;
GLO;SSP1-PkBudg500-2040;e792832186cc7dd78939132f03d8d615;market for cadmium;cadmium;kilogram;2.11511493853646;0.0122060988531192;0.086774727872895;1.3570624402613088e-07;1.8377991222292072e-08;3.948721737811646e-05;0.1860026480693823;;;;
RoW;SSP1-PkBudg500-2040;ca26b2e809ed0e943cbdc7f1b5c389b7;market for liquid packaging board;liquid packaging board;kilogram;0.0;0.0;0.0;0.0;2.027268398075917e-08;3.4473020456503465e-06;0.0805047800961154;;;;
RoW;SSP1-PkBudg500-2040;79cafcef91f74dbfb6b0bd48bbcec6c1;market for sawlog and veneer log, meranti, debarked, measured as solid wood;sawlog and veneer log, meranti, debarked, measured as solid wood;cubic meter;378.5627145920454;0.3981545567761738;0.9487009350951312;3.018134862040125e-06;9.195921269684448e-05;0.0042488789461378;21.82488910726522;;;;
GLO;SSP1-PkBudg500-2040;85ff58c6c570baf0897d4b7fe78387bb;market for rare earth tailings, from bastnaesite and monazite ore;rare earth tailings, from bastnaesite and monazite ore;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[{'description': 'distance', 'id': '9ce37bfe-cefc-4b71-af7b-feb870b5f8b9', 'unit': 'kilometer', 'comment': 'Average distance of transportation of gravel to concrete block factories in Brazil, based on a sample of 33 factories. This distance was considered representative of gravel transportation for construction activities in Brazil.', 'amount': 23.8, 'uncertainty type': 0, 'loc': 23.8, 'name': 'distance'}, {'description': 'fraction_01', 'id': '785415a1-4edd-4d52-8c0f-5f3ee2389204', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size > 32t', 'amount': 0.2816, 'uncertainty type': 0, 'loc': 0.2816, 'name': 'fraction_01'}, {'description': 'fraction_02', 'id': 'e6c5b1c8-fbcc-4aa1-a390-c6471de8009b', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 16-32t', 'amount': 0.5867, 'uncertainty type': 0, 'loc': 0.5867, 'name': 'fraction_02'}, {'description': 'fraction_03', 'id': 'f5528906-3a7d-4fae-b24a-82962829b2c6', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 7.5-16t\n', 'amount': 0.1264, 'uncertainty type': 0, 'loc': 0.1264, 'name': 'fraction_03'}, {'description': 'fraction_04', 'id': 'f0c2e830-1bb4-4c92-81ba-18e1244497a2', 'unit': 'dimensionless', 'comment': 'Fraction of transport lorry of size 3.5-7.5t', 'amount': 0.0054, 'uncertainty type': 0, 'loc': 0.0054, 'name': 'fraction_04'}];;;
GLO;SSP1-PkBudg500-2040;02be5225269656c23401a6c824af1cfb;market for cement cast plaster floor;cement cast plaster floor;kilogram;0.1889539293946963;0.0001931732200162;0.000353198266318;2.0179696613467182e-09;7.3012722865696e-10;2.869564409640435e-07;0.0073085289818759;;;;
GLO;SSP1-PkBudg500-2040;4bb93ae2739a569b08365ff28bfce4bf;market for soybean seed, for sowing;soybean seed, for sowing;kilogram;0.5273309169443341;0.0006068226989923;0.0006996038300824;6.146688995897953e-09;3.1458123792360285e-08;4.687226048957097e-06;0.0192996480832771;;;;
GLO;SSP1-PkBudg500-2040;f7b2a1139e3e46e0b644dc8d78263c2a;market for mango seedling, for planting;mango seedling, for planting;unit;0.3503744155237845;0.000328275488526;0.0003546600182251;2.740536649807105e-09;7.471442132360077e-10;3.174877922807321e-07;0.0084092639625868;;;;
RoW;SSP1-PkBudg500-2040;352620dedc8b8c8d382e3466bb662711;market for urea;urea;kilogram;0.7509065867895397;0.0012202784499494;0.0018004402061653;1.0840617855352971e-08;7.155246412150682e-09;3.4694823528494063e-06;0.1859827724674111;;;;
RoW;SSP1-PkBudg500-2040;3fd33e23f03f15fa3343868a895f8e5c;market for concrete, 25MPa;concrete, 25MPa;cubic meter;490.4186438489302;0.5671570643964745;0.6050439373194239;3.971158124215959e-06;1.0222552218570176e-06;0.0004365428510419;12.691352802623983;;;;
GLO;SSP1-PkBudg500-2040;6d673652ae29f74dc59fb0fc229bf6db;market for copper, anode;copper, anode;kilogram;9.146598410963705;0.0555851969908546;0.0097164408655512;2.3422258659681886e-07;2.532120723206555e-07;0.0002574967732762;0.7007063023116843;;;;
