;location;database;code;name;reference product;unit;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium;emptied;log parameters;parameters full
7ed77d4d0f84d19017e576d8237514af;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;7ed77d4d0f84d19017e576d8237514af;market for radish;radish;kilogram;0.002554893182393687;0.2279162521006148;6.528472972261341e-10;1.1408852830561589;8.120200582022095e-05;3.6941842628726138e-06;9.264556067647728e-06;0.0016325950756748149;0.0;1.2642520867373093e-06;0.0;2.3686104166584497e-06;0.0;0.002099105921007499;0.07839007534649363;7.541264359697407e-05;1.1468306107251093e-09;-0.0050096741454494125;0.00011073578907233001;1.1439185480591486e-08;0.0128562097903775;0.0009305268876432102;0.043728050076032046;1.2165983879679625;1.2691256385560117e-05;-2.212384670344278e-09;0.01571497177666689;8.119917145711483e-08;1.464255949433363e-07;0.0;4.948166215444405e-06;4.3916769759351794e-11;3.613502304685067e-05;0.2519964831819095;0.0;6.743845716509879e-05;0.0;3.952509523745741e-10;3.0040177166388495e-08;0.0;2.7795084260440096e-14;3.0040177166388495e-08;0.031596311913157454;0.07468848971662455;2.909467787274546e-06;0.002840726289599091;0.08550494245511905;5.675985969949976e-12;6.941440467499862;0.00027956144531276724;0.0002614610347676723;0.0;6.567900260862673e-07;0.0002652847203128243;2.3187211641605606e-08;1.6133452685263962e-05;5.2720743933791554e-08;1.679334743386421e-11;0.28987707937609497;0.0;0.0;1.610412904880238e-08;0.0029649434321960596;2.192398386942891;2.0536139517716995e-06;3.463455414856367e-08;0.05777039383804946;3.45431468131004e-05;0.0013516851132708123;0.031589433326085825;7.702552070869978e-05;0.00017518424931097076;3.154130485296773;6.923922387125284e-07;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
409afb5908f288ee39a2ce264595580e;RoW;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;409afb5908f288ee39a2ce264595580e;market for thionyl chloride;thionyl chloride;kilogram;0.0013617415229270693;0.04787907832936658;8.809453685838052e-10;0.10475726666090117;0.00013484325723527805;4.4253165528790305e-05;1.2406367514415076e-05;0.005954007524802921;0.0;3.141307065332512e-06;0.0;5.130108929059126e-07;0.0;0.00020310229147519872;0.038076368723726176;6.609731368706626e-05;4.52728601547706e-09;-0.016751553683972065;7.68474736835108e-05;1.2238246213827815e-07;0.053424545098389405;0.0004536423774957919;0.08305136941863633;0.970396824388819;4.5613072474599994e-06;-1.36323659594388e-07;0.026829018742294167;4.481547387164633e-06;1.2373570082381912e-07;0.0;6.30564548717935e-06;5.3851073732447494e-11;2.8321534013716197e-05;0.03391608532501283;0.0;3.778982394779966e-05;0.0;4.846596936836605e-10;3.8290825164476655e-08;0.0;6.09708265737534e-14;3.8290825164476655e-08;0.03114205737309947;0.007673796339458011;4.6171702849553395e-06;0.007071478753439673;5.2984244986955094e-06;2.378358728885607e-12;0.05298435953893385;0.00016102647281712257;0.008882891064900623;0.0;8.876831803474634e-07;0.0006092682545888479;3.854403279959511e-08;4.631510180235233e-06;9.512759776690517e-07;6.418442091509499e-14;0.25831134055052724;0.0;0.0;2.6808037454394288e-08;0.006487660484538017;0.006431351960080538;1.2327157575762475e-06;5.710742170292334e-09;3.563040437086031e-06;3.321426075172145e-06;0.005198660766333695;0.03465978295809581;0.00011224052198657763;0.00012049272936953165;0.9586524881248047;9.812419494979491e-07;;;
be33116d9801dd9e6a161a7f97be15c4;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;be33116d9801dd9e6a161a7f97be15c4;market for clover seed, Swiss integrated production, at farm;clover seed, Swiss integrated production, at farm;kilogram;0.003644885052865605;0.14377697013151663;3.911223750516988e-10;0.38508163171777937;0.00047896802114134223;1.2667474605510163e-05;5.718385988365547e-06;0.005420164729732882;0.0;1.555769602009108e-06;0.0;3.896181349503977e-06;0.0;0.23807636483113423;0.22492803144402887;0.00031728882679019294;2.1899682412895883e-09;-0.015500907483861959;0.00014299960010863362;5.649356093386862e-08;0.08194280631371682;0.0013517779777773324;0.07710393260380372;1.9244249967883857;4.4987528723309495e-06;-1.18840624039841e-08;0.029011290837457834;4.2528571675110947e-07;4.919929242936706e-07;0.0;4.6440849227394135e-06;4.085491583078657e-11;0.0001405627104797684;0.1780706247519291;0.0;0.00012141563387960981;0.0;3.6769426530654287e-10;2.7764376411823862e-08;0.0;2.964247000715234e-14;2.7764376411823862e-08;0.1375284304670662;0.018612469823013098;5.569567495334933e-06;0.00925835764108034;6.981193657177374e-06;1.3522205208666821e-11;0.07720665291298112;0.0009135672809271537;0.0015658464335520587;0.0;1.6487564271520716e-06;0.0006754888194379445;8.582623103755199e-09;3.694868194440582e-06;4.313396783326187e-07;7.448026848893411e-13;0.7086819458916829;0.0;0.0;5.942695732604411e-09;0.009417213909991727;0.030403699256710964;6.996366028931998e-06;1.2285236914072675e-07;4.610176537732474e-06;3.5984623982000225e-05;0.0021031739876708443;0.05133729902605473;9.220038004620729e-05;0.00017430252162792433;1.1577207170990398;1.1476409418929694e-06;;;
ea0640a1208690c28984b17f7b69c710;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;ea0640a1208690c28984b17f7b69c710;market for aubergine;aubergine;kilogram;0.00042625258415812987;0.02450339443325443;1.172183913832399e-10;0.10250907354279958;2.9446550973877327e-05;9.664017368672261e-07;1.6833037169924873e-06;0.0005263760849213428;0.0;3.089132089649528e-07;0.0;4.2386039884848153e-07;0.0;0.009616210045372777;0.024079799103731203;1.66169660378327e-05;3.229603577575037e-10;-0.0012685870771067475;1.691971702110573e-05;5.29385843599151e-09;0.00339626336261186;0.0007662266037127951;0.012396454543557159;0.9232662886363074;1.2167265482969207e-06;-1.0976412880317216e-09;0.003627713499745311;3.8883449403565214e-08;9.92686110390979e-08;0.0;9.157248997566497e-07;8.207140461431803e-12;2.6983181550340085e-05;0.029604639791332106;0.0;3.541512033308551e-05;0.0;7.386426873898344e-11;5.616547666256892e-09;0.0;4.6462749894106416e-15;5.616547666256892e-09;0.01377745658388926;0.07212999376909429;7.064435954686437e-07;0.0009398886075247229;0.08549629896083548;2.2308848159740037e-12;0.3756272375239899;7.842636212138808e-05;0.00011410299303695685;0.0;3.246695275289744e-07;6.283527684440576e-05;3.9763414955924095e-09;3.637976165551101e-06;3.3691617607764287e-08;8.889895327459712e-13;0.17705891859876063;0.0;0.0;2.7607860366784088e-09;0.0009225974532558725;0.11703475555952277;1.3402970901282325e-06;5.7422120571839395e-09;0.057764567752352836;2.463460548190694e-06;0.0003163865398616865;0.006934732462057596;1.4827153340649859e-05;2.6466745031184756e-05;0.3385364408853119;2.2348993448462212e-07;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
68100fb44f8ad49379f1607967f495e0;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;68100fb44f8ad49379f1607967f495e0;market for banana;banana;kilogram;0.0005983663764470038;0.018787977414084594;7.167331685127925e-11;0.038784605225412924;3.2037389788201036e-05;9.31056570015985e-07;1.037296795297327e-06;0.0005047804332526211;0.0;2.2475464507171427e-07;0.0;3.795177934656598e-07;0.0;0.003711078709043328;0.025598780190827904;2.1929888567660233e-05;2.6075168504827484e-10;-0.0017018184012183453;1.545773480075019e-05;5.248229385727072e-09;0.004131194572710228;0.0007561210479117896;0.024994514918818662;1.0882870744273603;8.37587561592745e-07;-1.554978011815019e-09;0.0038619679331736234;5.382481846116349e-08;8.66704313297507e-08;0.0;6.436018971319091e-07;5.901467662349552e-12;2.6268515810565403e-05;0.027916891353650303;0.0;3.29282209496889e-05;0.0;5.311321225884808e-11;4.074819131458425e-09;0.0;4.13457559074194e-15;4.074819131458425e-09;0.010949616815053315;0.08039516007548315;6.956249034172606e-07;0.0012400957488527967;0.0854961030898041;1.8494181251466845e-12;0.011290075015996435;6.794334782502233e-05;0.00016623949089090344;0.0;2.751399708663891e-07;0.012240235619078254;2.240924678150685e-09;1.1163119877461183e-06;3.7181831461602685e-08;1.0316434329740538e-14;0.20409672700437698;0.0;0.0;1.554245698864386e-09;0.00119540300270059;0.002689473886661916;1.2357639426085345e-06;3.7222163546796954e-09;0.0577644291848173;8.792801546178127e-07;0.0004075713720882916;0.007066218724905045;1.1995124730517477e-05;2.7513968870920574e-05;0.529189342774699;5.029807981322263e-07;;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]"
bdd978d112a65eaf8af56b7bdbb50282;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;bdd978d112a65eaf8af56b7bdbb50282;market for [sulfonyl]urea-compound;[sulfonyl]urea-compound;kilogram;0.013395548846373756;1.2437821689788469;7.023340116661051e-09;3.7997434694184515;0.148479514733655;0.002558105393806671;9.880652842760476e-05;0.03567332289347502;0.0;2.037301359366218e-05;0.0;3.6854930830658243e-06;0.0;0.0019210997361366446;0.27037655875039784;0.0007167718421288562;2.704068060814233e-08;-0.09444758541964457;0.00047170268077676174;6.670680072994009e-07;0.28875346414139047;0.02134943652188607;0.6221091459743795;5.427313784542584;2.6865801469442745e-05;-1.1436306969478161e-07;0.15427907530154428;4.048721716652916e-06;6.316049139030824e-07;0.0;5.620491348312319e-05;4.795033030060248e-10;0.00013725768457879695;0.2916547980494877;0.0;0.00022157295505121586;0.0;4.315529994997579e-09;3.336586321970777e-07;0.0;4.782909804625986e-13;3.336586321970777e-07;1.2167737142900716;0.04401500049663424;4.438921758780969e-05;0.07465785578293409;4.0731347665043984e-05;1.283582438849517e-11;0.8913739418610461;0.0015154991298088841;0.012058474677389179;0.0;5.478586776844281e-06;0.0034911384221461865;2.735042286658966e-07;2.3148465015155172e-05;5.047016288559926e-06;2.30299958824412e-13;1.4442817437225761;0.0;0.0;1.901330798410076e-07;0.07441572979840413;0.04873706306763985;1.147075347600914e-05;3.916522261281728e-08;2.740070735757143e-05;2.4099262113662685e-05;0.026406561824018047;0.25095036850293373;0.000969906016052817;0.0007775615237574651;9.668272290669314;6.8516075134676285e-06;;;
4969908456d767db6104dbb761751504;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;4969908456d767db6104dbb761751504;market for pyridine-compound;pyridine-compound;kilogram;0.012480059227249866;1.014431321780298;7.443050655561598e-09;1.181207568298698;0.06703242258979653;0.00115026105006234;0.00010471071805267788;0.031891771833931305;0.0;2.110035958317848e-05;0.0;3.4853910574430048e-06;0.0;0.0016472076045408834;0.27642077061455267;0.00061053327672581;2.7387309148492305e-08;-0.0909032028232816;0.0004556092963276957;6.571303615133326e-07;0.28490339478047666;0.003953124059682429;0.4102442093015213;5.559004154582763;2.5994859187067896e-05;-5.380961991522656e-08;0.15439865359489824;1.939360865966919e-06;6.72467761847218e-07;0.0;5.9425646684479927e-05;5.06589366721688e-10;0.00014738195646237662;0.19125528112659915;0.0;0.00022982838379309508;0.0;4.5593045835740666e-09;3.556527569088097e-07;0.0;5.393744066260131e-13;3.556527569088097e-07;1.092452222599666;0.044316322155016644;3.2415646944753743e-05;0.04007235325620571;4.271611447581208e-05;1.3577477370719912e-11;0.7655948636306613;0.0005887344119906055;0.006214027708354422;0.0;5.7366386487637695e-06;0.005417355256818929;2.9252003989653007e-07;1.5166188924212475e-05;4.925948179453983e-06;2.538894378021898e-13;1.5283207148496618;0.0;0.0;2.0336310323445003e-07;0.037627306768144055;0.04993346008961219;1.1168183534860441e-05;2.9470078272611992e-08;2.8736685714815723e-05;2.3769714026208584e-05;0.03396517489782754;0.23951328757238433;0.0008819496918207406;0.0007402867692123114;10.09503830419722;7.2020603320930505e-06;;;
2a8c9e314c3a23a5cf796f0e8595ee7f;RoW;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;2a8c9e314c3a23a5cf796f0e8595ee7f;market for silicon tetrachloride;silicon tetrachloride;kilogram;0.00044909404234881134;0.04466459965240773;7.246700171685285e-10;0.18461179117281082;3.97534048313217e-05;9.83604815629465e-07;1.0179495274613834e-05;0.0010192203114680184;0.0;1.4234192917122236e-06;0.0;1.840159639573158e-07;0.0;6.054682244803343e-05;0.019093583345473904;1.8451504326166918e-05;1.4599517088553554e-09;-0.0031150926728118625;2.1201131498816396e-05;2.317357775284393e-08;0.01562343180806214;0.00017283646359002102;0.025002572646935946;0.2734778720526305;1.44344650895785e-06;-1.6511840930869178e-09;0.010885296477217159;5.976986953104165e-08;2.0616425173752097e-08;0.0;5.600203709771378e-06;1.9632851378369045e-09;5.001263344908553e-06;0.05257992594422025;0.0;8.890906986384649e-06;0.0;1.766956733760323e-08;7.958069415345325e-07;0.0;1.7165088711930583e-14;7.958069415345325e-07;0.052691447838935854;0.0013968784391306488;0.0006488986181298528;0.001617837057155829;1.7654286938628105e-06;4.1176630365807697e-13;0.04584476740252881;1.733644631645955e-05;0.0001922692705642422;0.0;3.547172364975483e-07;0.0001134892980209578;2.634825109191172e-08;1.1385461027076528e-06;1.5076244758462044e-07;1.3279171038991341e-14;0.08260253083466376;0.0;0.0;1.830449189100848e-08;0.0016140993720326884;0.013974802951321053;2.2461903816081086e-07;1.650309372895238e-09;1.1830256022288309e-06;2.0373011924260305e-06;0.001412699009067389;0.09797876633236016;0.0065399829762404224;0.00043917167665211403;0.7128108890436595;4.911880116418532e-07;;;
d652929c4508093574e9e957c8535459;RoW;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;d652929c4508093574e9e957c8535459;market for cathode, NCA, for Li-ion battery;cathode, NCA, for Li-ion battery;kilogram;2.104315290783236;5.541565419306519;1.3310684705242854e-08;2.542617793179951;0.040114673911055505;0.0007728424329712985;0.00018764860053635356;0.07374228846954711;0.0;2.7763595617021434e-05;0.0;1.6890087953129594e-05;0.0;0.005536387738374704;1.0444360704447613;0.0012922136176671032;3.3413170933271937e-08;-2.2358841068302286;0.0012998853178006755;6.806371072784596e-07;2.657589510676112;0.029036751251278727;179.62411714866192;118.85754009020582;0.0003540887822072428;-3.5476413077626274e-07;0.6805149421788463;1.2720967563413832e-05;2.20076902699527e-06;0.0;0.0003266698061904439;3.517113611333459e-09;1.172037680940139;1.47544467154072;0.0;0.005762320714631216;0.0;3.1654024467341556e-08;2.7030665711035654e-06;0.0;5.723079464847666e-13;2.7030665711035654e-06;6.107917706408859;2.150104600545292;6.242790696490614e-05;0.12621603630630798;9.7895455337479e-05;4.744283866766551e-11;1.3290525861493823;0.00754862027586028;0.03602462572638553;0.0;1.1590714521006146e-05;0.007137463257657668;5.877172966279532e-07;8.310744709218035e-05;9.211518443536015e-06;2.2279988577919046e-11;32.64612519083461;0.0;0.0;4.034955951852532e-07;0.18434038081954235;0.3465428181249739;0.3622886271058698;1.1842341678491702e-07;6.592631509636399e-05;4.333077731100862e-05;0.8709711017770059;1.1302679638001436;0.0015280128388224098;0.026057497245100182;140.51758947292285;1.236990755280794e-05;;;
c9c7e7bd7b41e32a1b32265ed2dda37d;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2030 2025-09-04;c9c7e7bd7b41e32a1b32265ed2dda37d;market for sheet rolling, copper;sheet rolling, copper;kilogram;0.06586380970628716;0.0386998594344786;4.359306142783596e-10;0.09033825608961413;0.0003001307736920192;5.760355187953668e-06;6.130194773606196e-06;0.12456191791707237;0.0;7.310159715860433e-07;0.0;3.534402083819564e-06;0.0;0.0010103678712869775;0.026203321165583767;0.00015578703411184148;6.717901672938615e-10;-0.024497976942956683;4.616033285928639e-05;7.587932650443067e-09;0.022406012343384994;0.00012549302802377112;0.2486402263806633;0.6149699617818165;1.4344038231837123e-06;-5.2221168796337806e-09;0.01073607552606256;3.027310177387278e-07;3.122907506490468e-08;0.0;3.858679411654621e-06;3.4418216389567224e-11;6.596667958272692e-06;0.017396654610234517;0.0;6.707402757480588e-05;0.0;3.097639667387826e-10;2.3907907942958173e-08;0.0;9.626735450967012e-15;2.3907907942958173e-08;0.03855813251860942;0.018962120625516814;2.3049356476375507e-06;0.004096376250117069;1.918528193862115e-05;6.41757016510734e-13;0.04863794855580146;2.5565265905131227e-05;0.0004285326165158922;0.0;2.4411982038097956e-07;0.003974057295253901;1.2427490693225666e-08;8.911811714697844e-06;4.378804022052226e-08;3.2739114599401144e-14;0.1848124612596984;0.0;0.0;8.615291202195594e-09;0.003689369685390912;0.006022620216077725;3.570043087068028e-07;9.083248681571088e-09;1.2940903114781646e-05;1.8994622316396656e-06;0.001954737265612783;0.03526197998680542;5.299634307014016e-05;0.0001140325545736596;0.6708875267204433;5.460165765201595e-07;;;
