;location;database;code;name;reference product;unit;Coke;Incineration (kg);Vanadium;Holmium;Coal(brown);Palladium;Openburning (kg);Gadolinium;Petroleum;Titanium;Bauxite;Uranium;Cobalt;Copper;Fluorspar;Indium;Landfill (m3);Tungsten;Platinum;Radioactive (m3);Sand;Rhodium;Tin;Vegetable oil;Carbondioxide (kg);ecosystem quality;Phosphate rock;Helium;Tantalum;Nickel;Scandium;Cadmium;Graphite;Tellurium;Zirconium;Chromium;Silver;Europium;Hazardous (m3);human health;Lithium;Hazardous (kg);Beryllium;Dysprosium;Rare earth;Strontium;Cerium;Zinc;Coal(black);Hydrogen;Landfill (kg);Recycling (kg);Borates;Cement;Gallium;Erbium;Gold;Latex;natural resources;Lead;Natural gas;Magnesium;Antimony;Aluminium;Digestion (kg);Incineration (m3);Selenium;Digestion (m3);Composting (kg);Silicon;parameters full;log parameters;emptied
3389cb3e53c4885cc59d929c9022315a;GLO;SSP1-PkBudg500-2020;3389cb3e53c4885cc59d929c9022315a;market for silencer, steel, DN 315, 50 mm;silencer, steel, DN 315, 50 mm;unit;196.32927184049376;0.8781848578006463;0.0;0.0;2.023974761176774;1.1829824492620418e-08;0.08759394488105132;0.0;2.69378330475152;0.004864536765248954;0.5401639639590302;0.0002453179133889374;2.5705952657497002e-05;0.4113630759306559;0.07552626475781749;6.414645884809211e-05;2.164550057383466e-09;0.0;0.001586173987219194;1.4853702773635837e-06;3.9751636535768076;2.786545617882528e-12;0.048784364017824745;0.0002964801100694823;0.00013622846158692107;4.1937560847411197e-07;0.01866269807829881;2.0943397732655463e-06;9.881923597981528e-06;-3.196677485652769;0.0;1.0614651157803967e-07;0.0011880379558808548;7.312104624878994e-08;8.039741272989175e-06;8.554896872936252e-05;2.4870900839390185e-05;0.0;1.4853702773635837e-06;0.0003540765256577226;7.527153487465271e-05;0.19782915773925464;0.0;0.0;0.0028305389477451077;0.0006678443730065903;2.0783902110889883e-12;3.6906601732016897;19.45732997951325;0.011870773557250738;24.97832757197;5.656133327863388;0.1902448579453775;4.991368444105079;4.567153779724782e-09;0.0;2.504483500424399e-07;3.474497654836632e-05;7.326464514137686;0.01855143740505195;6.214169262573174;0.028268045113873975;-1.921984369495235e-05;0.49180014895655777;0.00028746024678855445;1.9480951725987818e-08;2.0854342436003334e-12;0.0;0.0004269276184628122;0.10954700072147545;;;
2e1ceff89082bf16fd7e3d3b108027ea;RoW;SSP1-PkBudg500-2020;2e1ceff89082bf16fd7e3d3b108027ea;market for cement, CEM II/B;cement, CEM II/B;kilogram;0.05106525967448194;0.0007412370829704426;0.0;0.0;0.00590046458708348;2.969417522137697e-11;5.036855612961832e-05;0.0;0.03388530511373335;9.094157159118728e-06;0.0008447001464548561;4.989901933019807e-07;4.8095249138891624e-08;0.00037864054434465086;1.0023679116907634e-05;1.7069752045524248e-07;4.313965172967499e-12;0.0;1.0254991069424712e-05;2.948384984717857e-09;0.011018010416758074;2.495326941501242e-14;9.664838749447139e-06;3.442141762515813e-07;1.0256170032648502e-06;2.638072456908221e-09;3.8600864164015956e-05;3.88451934386133e-09;2.7227356024296e-08;-0.0009505253845151074;0.0;1.8582322456759566e-10;2.4296091833582325e-07;1.2740450129339181e-10;6.343804595916634e-08;2.2446649345348914e-07;1.7851159369955605e-07;0.0;2.948384984717857e-09;1.0909838033239694e-06;5.927875433029944e-07;0.00032608301285772467;0.0;0.0;3.6059253851129616e-07;6.926409674602039e-08;1.696645266595653e-14;6.097680271589459e-05;0.054653603885494395;1.2717390988134336e-05;0.0697394487394513;0.0054728482749612;4.1370725510803684e-07;1.002498989927161;1.213971563350876e-11;0.0;5.575825518163896e-10;1.0211925613193416e-07;0.022275095529673907;2.0519538443021514e-05;0.011774205658049267;0.00013408879784253703;-3.765738540636881e-10;0.0006387096970945723;1.111252811994209e-06;3.882568896732344e-11;2.1243691707568484e-14;0.0;1.646062910481189e-06;3.3748866036897735e-06;;;True
331fff4e85bdcb57a04da07834f1ee07;GLO;SSP1-PkBudg500-2020;331fff4e85bdcb57a04da07834f1ee07;market for furnace, logs, 30kW;furnace, logs, 30kW;unit;5280.835949738594;50.61449556940184;0.0;0.0;125.54633218484199;2.694905445621006e-05;1.6756574235419675;0.0;78.86443858444581;0.4299654562972926;7.311421158160831;0.0088319367133981;0.001426272799136387;9.683212649249995;0.11869597345546366;0.0022697080255481847;7.729378188252957e-08;0.0;0.07250996453533122;5.253958224406318e-05;215.79084004457349;5.183456718260763e-10;2.4038602352753946;0.004157679048738472;0.0032184366009436515;1.1925638557530744e-05;0.5537320424145764;0.008427581890970808;0.011730672497493634;-237.93368316188167;0.0;4.082913327940373e-06;0.006619229215509222;2.821822515288328e-06;0.0001878880274008558;0.004278533481035102;0.0022713183649117337;0.0;5.253958224406318e-05;0.012721436604666224;0.0017349898690549562;5.357362136301516;0.0;0.0;0.041423658533043806;0.0005177750464671683;1.1868579174176983e-10;1.7131811070027467;741.6644678964367;0.08395275950895627;1741.1411171257232;36.759845953592425;0.026243985926302164;178.11452731869124;1.6153798273995606e-07;0.0;0.0010055946469761502;0.0015981055008089768;222.76244914502965;0.23684643499164498;151.77149399091147;2.5514399665664915;-1.4749178158221947e-05;4.182401650835301;0.005692852512772007;6.956440801340334e-07;3.399410421536848e-11;0.0;0.008447672310243598;0.06574042337036776;;;
5a07b5c0a0c70e0c2725623d538d4aa1;GLO;SSP1-PkBudg500-2020;5a07b5c0a0c70e0c2725623d538d4aa1;market for uranium, enriched 4%, in fuel element for light water reactor;uranium, enriched 4%, in fuel element for light water reactor;kilogram;384.52612113990006;3.5065319007792346;0.0;0.0;169.75054408342544;3.1405209843424676e-07;0.5340842412733267;0.0;167.25979704624456;0.1556111071248078;9.598312261558451;26.599445869838565;0.0002696774772677136;4.537770151712726;10.289828161744403;0.000978109208664705;0.0001800232379340043;0.0;0.02621000352304116;0.071676899252498;123.73878796859509;3.717271307326149e-11;0.14512841509251964;0.0014793315269693878;0.004123827588065663;1.1732439308866766e-05;0.5739028461510535;7.700983833529514e-05;0.00020019640144113254;-32.68733374573324;0.0;1.7561265015737525e-06;0.003452600744710212;1.2123207149595244e-06;6.980354836873384e-05;0.6005448035290406;0.00023611891671851664;0.0;0.071676899252498;0.019726641991629934;0.0006453330541384988;2.234466095050763;0.0;0.0;0.18356580315905857;0.0010760914224550837;1.793979189655877e-11;2.9763675023689236;150.20274564423318;0.03694117244061082;269.65767541263654;36.129547193531586;0.0019849415214027227;64.35016573460356;6.965676259612541e-08;0.0;9.181046813631631e-06;0.0013185673558901046;242.33314081692373;0.62941275680108;238.27494069419134;0.19086563129732595;-3.0149699643743892e-05;8.65530783993537;0.004892041017801153;0.0016202092420018644;9.269118918416201e-12;0.0;0.007244693756928544;0.040521644460642256;;;
e071674a587f968dc60c241bb98bf662;GLO;SSP1-PkBudg500-2020;e071674a587f968dc60c241bb98bf662;market for polylactide, granulate;polylactide, granulate;kilogram;0.340729727709656;0.03377130296870912;0.0;0.0;0.1754278572945857;1.884800718088274e-09;0.0011489039224284244;0.0;0.11221389607268833;0.00013889082697521115;0.006601761969857699;1.4951878628000467e-05;3.107995361389771e-07;0.006455491559754114;0.00018130883546474023;4.166246013583265e-06;1.328638625408952e-10;0.0;6.239404015622104e-05;9.035665174081414e-08;0.08361539023404906;5.6473420618024456e-14;0.000100727683984497;6.464005026114325e-06;6.1098099589714225e-06;1.9853139063849615e-08;0.05280357272772332;5.139100479139645e-07;1.0559231298988191e-06;-0.015837980202626563;0.0;7.032045797826901e-09;2.9439261183041814e-06;4.8510180531086596e-09;3.4191900907438213e-07;9.492967280118766e-07;1.1239342890402414e-06;0.0;9.035665174081414e-08;7.051869867356075e-06;9.144494725254875e-06;0.02881168524968967;0.0;0.0;5.427055555514316e-06;4.3201673468856397e-07;9.127169018259013e-14;0.0011435371210181504;0.38611249825216676;8.661532012678597e-05;0.4721909543199544;0.05227186586414761;8.450289130594394e-06;0.030831358605755442;2.966841094577365e-10;0.0;6.114740442122597e-08;3.524048967993883e-06;0.24801149725787916;0.000783893822468517;0.6629908498667029;0.0001126499102555292;-1.185802590152193e-08;0.006257849622429134;3.036866248966895e-06;1.1957748371115272e-09;7.984872946937024e-15;0.0;4.512922717658282e-06;4.810828316503164e-05;;;
79bd3d97d2026a82ab122212b6f0151c;GLO;SSP1-PkBudg500-2020;79bd3d97d2026a82ab122212b6f0151c;market for aluminium removed by turning, primarily roughing, conventional;aluminium removed by turning, primarily roughing, conventional;kilogram;1.0744554195872735;0.7635869523453691;0.0;0.0;0.2745561852972943;1.835471706268193e-09;0.13272068865928707;0.0;0.6291766326503079;0.0002836739430329691;3.070131232515642;3.8615662720609675e-05;4.1420777633158776e-07;0.014097301110534486;0.0013836590583148885;1.2252075249746346e-05;3.3211773910841867e-10;0.0;6.674049976222953e-05;2.2929064622877902e-07;0.29111986034470816;9.315857391383908e-14;0.00023386494031479299;1.7275604655260147e-05;7.414745673895668e-06;4.939409825579453e-08;0.0018381779748452313;1.8581319297932912e-07;1.935625112802095e-06;-0.018426456609405444;0.0;1.1667208576295323e-08;0.001167703680639141;7.95532870618456e-09;3.2213771183432995e-07;2.21531804066879e-06;1.2755441884287978e-06;0.0;2.2929064622877902e-07;3.1762591935592446e-05;2.9673746407890024e-06;0.44494536325978795;0.0;0.0;2.8996132011785812e-05;9.753736843866079e-06;8.28379366354898e-14;0.03550827565778022;2.0324937034200383;0.00012937357953113324;1.7838894584898237;0.49984747672927055;6.151385458742079e-05;0.15839667291604284;8.727109848611341e-10;0.0;2.3156844530974812e-08;2.5454716298183587e-06;0.5422196312242721;0.000454041019357542;0.5933655242420055;0.0008037210532082467;-2.801654349326132e-07;3.277564589067974;1.911056745378362e-05;2.989059837561021e-09;3.525034830163464e-14;0.0;2.834247100393699e-05;0.01174739869864449;;;
4db9af889571989d121d634e4862aa99;GLO;SSP1-PkBudg500-2020;4db9af889571989d121d634e4862aa99;market for cow milk;cow milk;kilogram;0.17951109806423704;0.010245909199179053;0.0;0.0;0.016935362395367984;2.8719364466297955e-10;0.0021671930961409186;0.0;0.06893345598360025;6.337693811265066e-05;0.0034663645573197667;2.1983034453917454e-06;1.5450221408919135e-06;0.001974728919930031;6.013895987684619e-05;5.485642983138307e-07;1.926444820029831e-11;0.0;4.490940458458291e-05;1.3092043936101303e-08;0.05732540506731569;2.5841967934409856e-13;4.9731850427083133e-05;1.7562827767948914e-05;4.013028155282654e-06;8.669099905087943e-08;0.03417738864714956;6.098932370954203e-08;1.786605815125173e-07;-0.005795936463760285;0.0;1.0812938516108938e-09;1.2900609943675677e-06;7.479104733233961e-10;2.621814914823949e-07;2.187298424267961e-06;7.438842397319155e-07;0.0;1.3092043936101303e-08;3.6346594154163815e-06;5.3241178201905395e-06;0.001322280422529748;0.0;0.0;2.2838264242743266e-06;2.438986263530621e-07;6.774205976169303e-14;0.0007577111426738054;0.08112771171740552;5.787455196733284e-05;0.4305674115698341;0.10546082593282832;0.0001292056187948636;0.029867712468331635;3.8996964897331764e-11;0.0;7.709481728692944e-09;7.315262875908175e-07;0.05477386548948787;0.00023946254784325803;0.04115881159676373;0.00045559222459550116;-6.93204759233314e-09;0.003588502703048321;2.596881765939392e-05;1.7338004456753433e-10;8.31629203978735e-08;0.0;3.847956664191459e-05;1.5802152641142343e-05;;;
ac98f15f83707ab11e82b925b0d363d7;GLO;SSP1-PkBudg500-2020;ac98f15f83707ab11e82b925b0d363d7;market for silica fume, densified;silica fume, densified;kilogram;0.0008396173678340577;2.1780411752334273e-05;0.0;0.0;5.0998956885781056e-05;3.658911502960627e-13;3.884180662414291e-07;0.0;0.0007094464637642446;2.544382927215062e-07;2.707669385570435e-05;5.678759895598072e-09;3.770760560179843e-09;4.5208604591775915e-06;2.0128321878248963e-07;1.3825367784928883e-09;4.996670267306629e-14;0.0;9.610630727991642e-07;3.4106256969375e-11;0.0001374704885820865;1.0742263108178096e-16;3.462197988842087e-07;1.5660513204080783e-09;9.791857738890024e-08;1.7747856413775233e-11;8.698615598165117e-07;5.107513800535771e-11;3.19313301399137e-10;-2.598941369176069e-05;0.0;2.104433168789918e-12;7.79783679377382e-09;1.4512037523735906e-12;6.536974743381262e-09;1.3114571393138926e-09;1.7881131052329654e-08;0.0;3.4106256969375e-11;8.192919417848129e-09;5.977862285203507e-08;1.0462290717266904e-05;0.0;0.0;1.0907563511976922e-08;3.54635994801873e-10;1.658866846880207e-15;9.377118927637983e-07;0.00019344915017544838;1.186178499432489e-06;0.0057664435703876;2.0324550676337697e-05;3.6988838924899854e-09;6.410632025288007e-05;9.649622512572693e-14;0.0;1.3527871978949869e-11;9.836434827836178e-10;0.00042476001051598624;1.5892399386284061e-06;8.50418472011787e-05;4.516186781326433e-07;-9.911058185452996e-12;2.6691857842526065e-05;5.448270983513057e-09;4.4970035197866817e-13;3.5732789751731434e-17;0.0;8.123680647445639e-09;8.444352958865211e-08;;;
82ea1e2f9d6e77520740508c6ee4a646;RoW;SSP1-PkBudg500-2020;82ea1e2f9d6e77520740508c6ee4a646;market for diesel, low-sulfur;diesel, low-sulfur;kilogram;0.12907303361475198;0.004367552451550183;0.0;0.0;0.0099260178510207;4.7064768821710024e-11;9.133793608362231e-05;0.0;1.032516088909886;8.940079953707736e-05;0.00047294955649810564;8.667532705466771e-07;1.2571894563760332e-06;0.00014422427785446874;0.00015558463122605567;1.729618730020268e-07;8.267840943715056e-12;0.0;0.00010348061808721253;5.50875826608671e-09;0.023798336976238732;1.4249054393148185e-13;4.333079701916603e-05;4.1953644754924437e-07;4.284380281629462e-07;3.793242530201809e-09;0.0006524810836918096;9.78928384287684e-09;3.0250449099380295e-08;-0.002560508568479935;0.0;3.8861975818738947e-10;3.556662324878958e-07;2.684902694362978e-10;2.979663903333558e-08;1.7476756027648432e-07;8.763777607363174e-08;0.0;5.50875826608671e-09;1.6818365725595447e-06;2.5422576265184903e-07;0.005384863495938589;0.0;0.0;4.717317302749289e-06;3.002539885580765e-08;6.372080668987489e-15;0.00011200292708873142;0.043259928306853934;1.1421069976469295e-05;0.05395943183638695;0.003915435002364525;9.185427159382236e-07;0.007919112399735476;1.231376076654101e-11;0.0;1.1472521392182347e-09;8.214427583517886e-08;0.5334574883363505;2.6564781570544183e-05;0.03788016302498362;2.94413923005604e-05;-8.520703641298594e-10;0.00048175278820259174;1.042916435810324e-06;7.441057311345174e-11;1.4095468575879266e-14;0.0;1.5450326579194814e-06;1.592913928230459e-05;;{'fossil CO2 per kg fuel': 3.0953073812449112, 'non-fossil CO2 per kg fuel': 0.05243271739309875, 'lower heating value': 43.0};True
a7349cf63913eb32029552c1c9a9a20e;GLO;SSP1-PkBudg500-2020;a7349cf63913eb32029552c1c9a9a20e;market for prochloraz;prochloraz;kilogram;1.3100338072054987;0.03936274975079017;0.0;0.0;0.43672440576662364;1.9313249375728617e-08;0.003340855780718969;0.0;0.5297392428400816;0.002682424422730651;0.04632218157945925;5.963583404413087e-05;9.51568854568459e-07;0.04167286463384384;0.005308201921191237;1.5218994916120344e-05;5.191617971097855e-10;0.0;0.0001572724446886903;3.5991028374274325e-07;0.2615363824037455;1.958210872443954e-13;0.0004463724268026811;2.0089439381653806e-05;1.1320004635792503e-05;5.081221749698545e-08;0.004920953033562996;5.5427179952956124e-06;7.334079895173872e-06;-0.10618401058637038;0.0;2.7015624780017813e-08;1.8439241715930967e-05;1.8678446821404427e-08;5.73399087560211e-07;4.032231203936775e-06;2.981098770373475e-06;0.0;3.5991028374274325e-07;2.5882918109246103e-05;1.12589079635021e-05;0.014148237450529889;0.0;0.0;9.979273373227808e-05;1.681566433730786e-06;1.4678743753021805e-13;0.005294774502581551;2.074486422461111;0.022788648979994976;1.2951936647304447;0.24174414511029874;2.2933038063993515e-05;0.14754797317592544;1.0839909791080887e-09;0.0;6.643613294905468e-07;3.6230493402790674e-06;1.2334131345113488;0.0005456501428799206;1.5360775550959498;0.0006764914232606325;-4.679982252523927e-08;0.045723746276252406;1.4661401684879261e-05;4.6724564640923365e-09;8.457450002666408e-14;0.0;2.1773225006904435e-05;0.0002793666561480753;;;
d39f1efa85b7833e0e2ec301c6ac52dd;GLO;SSP1-PkBudg500-2020;d39f1efa85b7833e0e2ec301c6ac52dd;market for morpholine;morpholine;kilogram;0.975310090934678;0.019880225539755936;0.0;0.0;0.4246167336991493;5.702863846074915e-09;0.0015028710078154048;0.0;0.31204906217046696;0.0006473589761421035;0.012167234820964809;4.121232214470225e-05;5.144238229943565e-07;0.010020861048453523;0.0011849115376075146;1.1692235097708795e-05;3.645253629505264e-10;0.0;7.047756480124157e-05;2.475566628074064e-07;0.14773192699757795;6.051305812244437e-14;0.000170871527687045;9.946042008759407e-06;5.086913291894361e-06;4.0953999449482785e-08;0.0012410853473912586;1.5445199063744813e-06;3.198874969625179e-06;-0.03283841580181449;0.0;2.0722009526127227e-08;5.886379432319612e-06;1.4310451165031542e-08;1.7078218577784156e-07;1.8201320897168967e-06;1.0362197310021274e-06;0.0;2.475566628074064e-07;1.8449386961471854e-05;1.5972067772949047e-06;0.011735290597351396;0.0;0.0;2.353245504652642e-05;4.706404304748681e-07;4.473379787580065e-14;0.0015551882259692313;1.399711586876255;6.316601046081823e-05;0.4758217377315645;0.1055929949672521;1.0773787431106195e-05;0.05904922776815954;8.328750645691648e-10;0.0;1.8413631235640835e-07;1.3783195295544042e-06;1.0318536106896374;0.000105670458949822;1.0362268621076747;0.00020503934256602892;-1.3299704641161179e-08;0.0114801515368373;5.53850164619199e-06;3.2807284702491622e-09;1.4992194314720997e-14;0.0;8.225310090373284e-06;0.00011665326555159304;;;
d7f6e387d3d96ad84195e71113e5c9a6;GLO;SSP1-PkBudg500-2020;d7f6e387d3d96ad84195e71113e5c9a6;market for brass removed by turning, primarily dressing, computer numerical controlled;brass removed by turning, primarily dressing, computer numerical controlled;kilogram;1.4707947194082207;0.8415875125190143;0.0;0.0;0.5383953207525937;2.913665215540166e-09;0.13742025728214996;0.0;0.3544564767231221;0.0027077978451393626;0.07855493582605336;6.43532906333689e-05;9.309097865740965e-07;2.2322814206591497;0.005229269419954426;1.600569224936212e-05;5.864084882144087e-10;0.0;0.0011452831681794502;4.1059918725706084e-07;0.8103549643459365;6.2015843934496e-13;0.0007626292029188068;2.4565677185001714e-05;1.4477484631119453e-05;1.7560857797258265e-07;0.016341110472881434;7.147920765191249e-07;2.2374827625735206e-06;-0.44479436108410375;0.0;2.337788667046273e-08;2.5845029563356138e-05;1.5939647353072994e-08;6.985701225853555e-07;1.0383355877547766e-05;2.657220219036189e-06;0.0;4.1059918725706084e-07;0.00017278607199658856;6.5812309713954776e-06;0.46698597808436737;0.0;0.0;9.865120425208003e-05;0.0002075978004375561;1.855862327339123e-13;0.6851762199755511;1.342685589794733;0.0006907080479367277;3.066907485780967;0.8108728535619751;8.575270244783167e-05;0.30851533210066995;1.1399867966255793e-09;0.0;6.90258172031461e-08;6.41690892646538e-05;0.7641980437260326;0.00567210309011354;0.7479094239786548;0.0019830078390457874;-5.9168366375922984e-06;0.07119149749684546;0.0002162119833001003;5.277676721610963e-09;7.31549939734782e-14;0.0;0.00032011049281879567;0.0003348545227167191;;;
b20eafb899a4ae9369c39f791ea6f8e9;GLO;SSP1-PkBudg500-2020;b20eafb899a4ae9369c39f791ea6f8e9;market for core board;core board;kilogram;0.12455336686350477;0.03907142437318102;0.0;0.0;0.037476714493675484;5.049200881113718e-10;0.002460498270448383;0.0;0.09543880416967784;4.1452508631292583e-05;0.004846450484392635;5.851022921722366e-06;2.41444154365899e-07;0.0011869043961925713;5.0458333960019805e-05;1.3899181841624176e-06;5.0676571146063356e-11;0.0;3.795108972946909e-05;3.458448752918911e-08;0.021624898897462816;8.333180427043309e-14;3.9353218012262513e-05;3.925580154671112e-05;4.027487486098993e-06;9.54356534467528e-09;0.006840631102795715;1.2004214359081673e-07;3.228029846526299e-07;-0.006806838769177079;0.0;2.3406013865439535e-09;1.0820676708581333e-06;1.6178455546131635e-09;2.0265735451066875e-07;5.076803273385088e-07;6.144524304900902e-07;0.0;3.458448752918911e-08;3.0371273211473147e-06;6.012389109545094e-06;0.0010698297257349804;0.0;0.0;1.8307395152125076e-06;1.0639449232751605e-07;6.568247943659623e-14;0.00038165117699336755;0.11920743186855295;5.8251074101419244e-05;0.2890958580764154;0.021232119515636774;5.104609736026059e-06;0.01153894079149367;9.893564301086571e-11;0.0;1.488122169761852e-08;2.8473891752528995e-07;0.06753476982201749;0.0001052404656870954;0.04155857507310979;4.992242095498615e-05;-3.027908193434046e-09;0.008821323962414836;0.020704279604313897;4.5608916863231166e-10;1.4929285384855103e-14;0.0;0.030643985234408505;1.9364336784503835e-05;;;
94ce79023f7075e5579a8e2984d5059e;GLO;SSP1-PkBudg500-2020;94ce79023f7075e5579a8e2984d5059e;market for passenger car, diesel;passenger car, diesel;kilogram;8.368702558866971;0.5202611425560162;0.0;0.0;0.3004421464513495;3.940024773737274e-07;0.03104667737649425;0.0;0.24554201510093726;0.004013304396718749;0.2957732206783053;3.124321695544078e-05;1.548345235927268e-06;0.03556456478460655;0.0010750142230531402;8.739593068023052e-06;2.7505048844566565e-10;0.0;0.009957900317896834;1.8810982580135856e-07;0.16217907018774025;1.467349412337754e-13;0.003170186012702466;1.4708748039097362e-05;7.622960177985495e-06;3.379993015892384e-08;0.002685990066339909;2.5478413294856823e-05;0.00023229449011081776;-0.2808887427128234;0.0;1.347268544981322e-08;0.00023043945938419196;9.283690720359795e-09;3.9751833371142495e-07;1.2816193420751743e-05;1.5810380563776e-05;0.0;1.8810982580135856e-07;2.7883931598458993e-05;6.001406914115727e-06;0.02527393805465946;0.0;0.0;8.680594498053358e-05;7.762718323795792e-06;1.0061476355200874e-13;0.024887812887855493;1.3570269076150443;0.0016351552863215037;1.4074613847096344;0.16715734324586126;0.00012807051651670035;0.2648916331029088;6.224681788398072e-10;0.0;3.4157321929365496e-06;5.253544091821214e-06;0.5808736280441791;0.025335469222685994;0.4610665834951976;0.003330626506233441;-2.177362706494997e-07;0.5637361871131772;2.3189524494102187e-05;2.475454549707432e-09;3.054670429877019e-14;0.0;3.4712832025695075e-05;0.0023350200494774306;;;
14cef19bdae1d765494c60b83267703e;GLO;SSP1-PkBudg500-2020;14cef19bdae1d765494c60b83267703e;market for textile, kenaf;textile, kenaf;kilogram;0.3322054774586517;0.5993580510361783;0.0;0.0;0.32450579653488726;6.62264843599067e-10;1.4241308371611945;0.0;0.13454311490144588;0.00011136765535980823;0.005790303143389188;8.902028916718248e-06;5.575863543040225e-07;0.004215530336729394;0.00015734106099131787;1.974132664877568e-06;8.213705777429137e-11;0.0;9.635088236042493e-05;5.753509762005333e-08;0.0640765093691975;3.4231277940105395e-13;8.076639987430358e-05;0.03000633226631053;9.11700026978687e-06;4.8448270331290194e-08;0.12098655832153499;1.8943003365026567e-07;4.0070219922083257e-07;-0.011072647894189812;0.0;3.2658127335774634e-09;2.4690079294478927e-06;2.2235137127452215e-09;5.746978143702241e-07;3.539376118410622e-06;1.6715809941220525e-06;0.0;5.753509762005333e-08;1.0510152866932233e-05;1.9865893239583286e-05;0.002616516583199424;0.0;0.0;4.753293972215929e-06;6.408809859890151e-07;1.5197720453106752e-13;0.002234751399048973;0.5226452218659849;0.00013149269431301947;3.81785385183964;0.09521034622751692;1.6488896113537272e-05;0.0297448771244333;1.4045006867794072e-10;0.0;2.0081623506431953e-08;2.4357179405621238e-06;0.12810963620043642;0.0006405132350906922;0.14432237318460828;0.00010272370861077345;-1.8639637946991673e-08;0.005646190515773244;0.0007943554381811647;7.39233565866281e-10;3.377730929442713e-13;0.0;0.0011753170249714164;4.215723877409114e-05;;;
d3c6cf164accab27da5e7696595dd1ae;GLO;SSP1-PkBudg500-2020;d3c6cf164accab27da5e7696595dd1ae;market for butter, from cow milk;butter, from cow milk;kilogram;0.8076059541370044;0.04951154127694531;0.0;0.0;0.1073825905140233;2.4310848358396797e-09;0.010431261320213846;0.0;0.29690339962499956;0.00030384909194919145;0.01985522696055353;1.3310822589199259e-05;6.10619011643122e-06;0.012761690111013104;0.00036251863155554125;3.378650077255245e-06;1.168269461027299e-10;0.0;0.00019605571214995402;7.941189662990766e-08;0.2599234974726931;1.0758665477456707e-12;0.00023746107499470514;7.109546452160491e-05;1.7601888738103333e-05;3.41715173892119e-07;0.13734696107298322;6.192364170890783e-07;1.3484444541671183e-06;-0.03238248378793804;0.0;6.497212216490416e-09;7.359212729302558e-06;4.49227991421313e-09;1.1294663533052478e-06;9.323871382084688e-06;3.3002750530758887e-06;0.0;7.941189662990766e-08;1.622042542006376e-05;2.2373996631265404e-05;0.0060054754191391155;0.0;0.0;1.1862816118074954e-05;1.150011886797289e-06;2.9357685911483383e-13;0.003729337025983571;0.43508179466773866;0.00026558212613292484;1.896889364499745;0.4594474993691495;0.0005227037363998318;0.13894138724427332;2.4033419378569e-10;0.0;7.572729693581354e-08;3.2350040214635765e-06;0.26854735942969943;0.000994602314941722;0.2701071186102466;0.001834198620918155;-3.2583579970264605e-08;0.020009563528512693;0.0032267363673941394;1.0514425802067138e-09;3.239541321603433e-07;0.0;0.004776197088815933;9.570114228315868e-05;;;
9fda4cfc1ae56b872cadfa2aa449f078;GLO;SSP1-PkBudg500-2020;9fda4cfc1ae56b872cadfa2aa449f078;market for wheat flour mix;wheat flour mix;kilogram;0.20315497252430942;0.005448561338630002;0.0;0.0;0.020881923876340587;5.282945509566159e-10;0.0005964874149789899;0.0;0.06695650232500874;6.61095781511994e-05;0.0032603647910546246;2.361912382537372e-06;3.949207296389168e-07;0.0018811446244687093;8.359335805750907e-05;5.864463820543611e-07;2.06536172552042e-11;0.0;4.215697209974607e-05;1.4294469035343743e-08;0.022931554759316203;1.103577004449858e-13;4.532836249169403e-05;0.04794656725741818;3.7496335091249543e-06;3.276106250587641e-08;0.0643506134628427;1.4921509233893014e-07;2.7092349991415087e-07;-0.0065521582384067975;0.0;1.1217225550572213e-09;1.2188927150778193e-06;7.759552388250904e-10;2.422009095287401e-07;9.820661016487684e-07;7.062047641755204e-07;0.0;1.4294469035343743e-08;3.6529828244796383e-06;9.250855919712479e-06;0.0014570951833161245;0.0;0.0;2.670687263243333e-06;2.6704760816005683e-07;6.442554353391808e-14;0.0006683641396100621;0.09000001078242839;5.2461085183615585e-05;0.28613313744027363;0.022664214180853903;1.379248908530295e-05;0.012478621344692143;4.169945516749679e-11;0.0;1.81591118074542e-08;6.674765460652474e-07;0.06261905573634197;0.00022962051198480027;0.0731266454753018;5.849337106287561e-05;-7.803896192736623e-09;0.0034623484270952503;0.0012481212902178576;1.858825668379461e-10;8.52570431807658e-14;0.0;0.0018466654233795718;1.5234074431168248e-05;;;
