;location;database;code;name;reference product;unit;Coke;Incineration (kg);Vanadium;Holmium;Coal(brown);Palladium;Openburning (kg);Gadolinium;Petroleum;Titanium;Bauxite;Uranium;Cobalt;Copper;Fluorspar;Indium;Landfill (m3);Tungsten;Platinum;Radioactive (m3);Sand;Rhodium;Tin;Vegetable oil;Carbondioxide (kg);ecosystem quality;Phosphate rock;Helium;Tantalum;Nickel;Scandium;Cadmium;Graphite;Tellurium;Zirconium;Chromium;Silver;Europium;Hazardous (m3);human health;Lithium;Hazardous (kg);Beryllium;Dysprosium;Rare earth;Strontium;Cerium;Zinc;Coal(black);Hydrogen;Landfill (kg);Recycling (kg);Borates;Cement;Gallium;Erbium;Gold;Latex;natural resources;Lead;Natural gas;Magnesium;Antimony;Aluminium;Digestion (kg);Incineration (m3);Selenium;Digestion (m3);Composting (kg);Silicon;parameters full;emptied;log parameters
63c1ac90c04ce17ee2378c39a2ce6849;RoW;SSP1-PkBudg500-2040;63c1ac90c04ce17ee2378c39a2ce6849;market for natural gas, low pressure;natural gas, low pressure;cubic meter;0.11463895626620377;0.0023455149290656906;0.0;0.0;6.79105234227801e-05;2.8662848565321367e-10;0.00023398212245073763;0.0;0.006763496566044965;6.296954778128705e-05;0.000736631040575963;3.1005161389854634e-07;2.5107653399877304e-07;0.0005394918502822224;0.00012954782121101646;1.1162079527032102e-06;2.6932555078917897e-12;0.0;5.712038329280238e-06;1.841210089756911e-09;0.12439251727719555;7.699529644172695e-15;5.474397961631438e-05;1.2433009007327823e-06;0.06647742237016416;2.02251519705306e-09;0.0001568355077480388;4.553929167640653e-08;2.2623904497995917e-07;-0.0022873779779087845;0.0;3.089875032494377e-09;6.027489273127344e-07;2.1480797367129906e-09;1.0480392509488985e-08;2.1596181840123716e-07;6.809983797541372e-08;0.0;1.841210089756911e-09;8.572756037477387e-07;9.539170368663719e-06;0.0022995432863900096;0.0;0.0;3.3483455830315825e-06;2.89641102967367e-08;1.1996946159567142e-12;9.08369814102071e-05;0.008794898810251054;5.0468286846648544e-05;0.04139989978051248;0.010639318977322074;4.1229664528240593e-07;0.010056502540688572;7.807523782530303e-11;0.0;6.188909759229361e-09;9.123556843186702e-08;0.3084415814696634;3.591017636932607e-05;2.113590759142663;5.553492233198556e-05;-8.008204381337014e-10;0.0007580258786510887;2.599563596562031e-06;2.4239301075999935e-11;5.6679570133401503e-14;0.0;3.850240040026102e-06;1.025041190550018e-05;;;{'initial amount of fossil CO2': 5.81436e-05, 'new amount of fossil CO2': 0, 'new amount of biogenic CO2': 0.00041341255096135395}
cadcc417e09bdec6949ffd16eb0e5c2c;GLO;SSP1-PkBudg500-2040;cadcc417e09bdec6949ffd16eb0e5c2c;market for silky fibre;silky fibre;kilogram;0.16433645730288768;0.011421595991235066;0.0;0.0;0.004028859698892148;5.667129654169975e-09;0.0027341421707380263;0.0;0.059540066457774765;0.0005204417807258828;0.007972736854049497;1.0462479717025866e-05;4.90293464775408e-06;0.005978890885826834;0.0011235703887200413;3.1962385171400305e-05;9.041114864139435e-11;0.0;9.191071583244129e-05;6.471103358248648e-08;0.05112041842494572;8.262299630883207e-14;0.00011421757586277968;0.00022095245723552235;0.3189912384052281;2.042232138000295e-08;0.0011596441225226028;6.244994790791712e-07;5.356658798216121e-06;-0.013594516886867677;0.0;8.905167098404687e-08;9.607287995571292e-06;6.190383242250383e-08;2.269848789154074e-07;1.5876248239636734e-06;1.6459262733272725e-06;0.0;6.471103358248648e-08;7.6184937582958555e-06;0.00020558429726239558;0.0037029510316162993;0.0;0.0;3.7670953496053065e-05;1.979595614017517e-06;2.5338396417511163e-11;0.016505640954874685;0.2897658320924754;0.001330259044658767;0.4982446900376719;0.05657008031981091;7.861854877650482e-06;0.03582520212072027;2.246492844329047e-09;0.0;9.561536072970916e-08;2.5363970464371123e-06;0.21727386752426553;0.00048180300525353333;0.16939366785913873;0.0008485219755757899;-5.9103671716177344e-08;0.008339730665940874;1.1872003715577824e-05;8.137003882937165e-10;8.436228794139415e-14;0.0;1.7644201658390723e-05;0.00025989887356335224;;;
46f7d7ebef78dcb79cf0f7027562770d;GLO;SSP1-PkBudg500-2040;46f7d7ebef78dcb79cf0f7027562770d;market for lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;lorry with refrigeration machine, carbon dioxide, liquid as refrigerant, 16 metric ton;unit;44722.88146391338;1220.0989520314724;0.0;0.0;28.80350348832571;0.00031227760813599693;119.60006542649339;0.0;1152.1469960585384;21.70354969198963;1290.6994491224086;0.08667889076434415;0.05646984081130173;273.10808903337386;3.8143473399776475;0.26652503364408686;7.587858513652497e-07;0.0;1.395093623822357;0.0005234534924552876;647.1074535541886;1.0890212798676029e-09;14.815852215786334;0.1633207691860294;14255.136669520278;0.00010395300157497477;14.172023625729617;0.08864689990246577;0.15406155300568172;-463.4075209348582;0.0;0.0005789206038639383;0.571082065495738;0.00040183256500138836;0.002418542616400396;0.09225481921626213;0.03169244259431676;0.0;0.0005234534924552876;0.11082546625937754;2.2057415179120468;180.38864862404358;0.0;0.0;0.5097287055302664;0.02899968883886619;2.770718342730545e-07;116.37032235914474;3296.7153898205142;18.71795292020115;6671.478830840758;681.7718173768662;0.3367489865502262;864.5617331875567;1.865386425957126e-05;0.0;0.010739943034971465;0.028043088270833384;2524.854680796334;115.46595088196929;1735.6324394119524;27.667777584750795;-0.0008004589020215089;1296.9113798929775;0.12782192137991652;6.829073086291891e-06;4.3610913621237306e-10;0.0;0.19186813185866886;6.720324461751462;;;
beca2c24ce4942ab264d3cf27e1b642c;GLO;SSP1-PkBudg500-2040;beca2c24ce4942ab264d3cf27e1b642c;market for portafer;portafer;kilogram;0.0170608670197955;0.0004495736005046571;0.0;0.0;0.0001844731198062701;1.9150904783770767e-10;1.3134997046032494e-05;0.0;0.014023393555769238;1.710611163661887e-05;0.00040778422664694525;3.2137880563511773e-07;7.220804416525601e-07;0.00014431889945741504;1.7041395544945842e-05;1.02588045083254e-06;2.8241347442876098e-12;0.0;9.819438823963224e-06;1.920030411958197e-09;0.0038446828785976828;1.8637093551916624e-14;1.026932096330543e-05;1.3437119046573926e-06;0.04961539096396589;6.310179546684011e-10;7.47725963520193e-05;1.2278166997970332e-08;1.9883981108527904e-07;-0.0006244422027586985;0.0;2.407205820070314e-09;5.245493011588261e-07;1.6724175870172898e-09;3.330412682246218e-08;5.173044011824013e-08;1.235817665262013e-07;0.0;1.920030411958197e-09;4.0027493440845054e-07;3.0423983977857666e-05;0.00032264115937364517;0.0;0.0;5.629997981267229e-07;8.014140990191201e-09;3.840975654013768e-12;2.435879908302078e-05;0.004579705315342934;0.00013930399893326975;0.044051341533430766;0.0008302573157681269;1.044564335270677e-06;0.0020648044731751015;6.846810298447875e-11;0.0;2.3871406088575078e-09;3.5603740637853137e-07;0.023906094567122962;1.5215919855316323e-05;0.0014511907484154349;1.3447930221224512e-05;-2.2353177753736185e-10;0.00039759618756133865;7.640710612344826e-07;2.5417214276696786e-11;2.0542489978943137e-15;0.0;1.132548934837545e-06;9.200027824523542e-06;;;
ffad28343100f51e6ee1a5e87512b195;GLO;SSP1-PkBudg500-2040;ffad28343100f51e6ee1a5e87512b195;market for heat and power co-generation unit, 6400kW thermal, components for electricity only;heat and power co-generation unit, 6400kW thermal, components for electricity only;unit;11964.664972271064;171.10422243609517;0.0;0.0;176.42757760362633;2.1562869845883813e-05;37.034844257573965;0.0;989.8172214176311;1.853548198236656;58.50413223259982;0.05652048381138313;0.021432738445686866;914.2801997181621;3.8097420367464427;0.16603596733094755;4.909849383857378e-07;0.0;34.82419471599828;0.0003377234423444532;808.8079459253286;5.7779332107922e-10;15.084081352382475;0.26811854440712224;4468.579022506019;0.00024453012165506245;12.270011904540596;0.0011097776680340748;0.023633069749781934;-320.6178045488587;0.0;0.00043718548718735;0.06452420783064437;0.0003038042368460615;0.0009228460981759109;0.01207891730147221;0.007282736089459675;0.0;0.0003377234423444532;0.16415135194339958;0.837901692738229;28.910129036249934;0.0;0.0;0.17600480773319416;0.0033796282270485874;1.0451296233791563e-07;6.734019462432064;8010.776523483921;4.253664537103254;2896.918086941441;285.9079262045888;0.03692999979454999;366.3434091892501;1.1702504130356053e-05;0.0;0.0002339415806847036;0.04449597804215077;2852.528289907734;4.346197812437502;6881.328704167447;11.2919164293391;-7.063086603358635e-05;55.755873151262776;0.1483881820449226;4.4188647198308595e-06;2.3508887742809415e-10;0.0;0.21993450259227015;1.3834651189524045;;;
debfcecea0a8a943a07ff240355e51c3;GLO;SSP1-PkBudg500-2040;debfcecea0a8a943a07ff240355e51c3;market for brass removed by turning, primarily dressing, conventional;brass removed by turning, primarily dressing, conventional;kilogram;1.231180853799542;0.8388770253269522;0.0;0.0;0.010935819804732964;1.3258238559158998e-08;0.137486004360352;0.0;0.2297316760301521;0.00263883627810138;0.08461999173430701;3.511792151359777e-05;1.6013938461768044e-05;2.232528634589365;0.005502567093986687;0.00010880202928475934;3.27449837356653e-10;0.0;0.0013178447344894964;2.3308356386651156e-07;0.78969292247337;6.973892196198154e-13;0.0008284660188927459;6.058159479898358e-05;1.712945942466256;1.5831193162021162e-07;0.016759116730449455;9.192065423786908e-07;1.418315569326698e-05;-0.4425401015356649;0.0;2.2177245671755252e-07;4.7562433356871285e-05;1.5374221704300224e-07;7.289140536452733e-07;1.2053816720540693e-05;5.16028486320859e-06;0.0;2.3308356386651156e-07;0.00016416689118118547;0.0006625376898548688;0.46166567904571804;0.0;0.0;0.00010455661469749837;0.0002077177806292738;8.281314290007625e-11;0.6855453196579422;0.33021195134258197;0.003729802939008571;3.2529206113738756;0.8147498116334673;9.231290362605208e-05;0.30613903003850684;7.65134898831385e-09;0.0;1.5584845633913367e-07;6.581638348693458e-05;0.5349415506179049;0.005388769273505422;0.38665621970381536;0.002191188076395336;-5.920473756088145e-06;0.0780111035522924;0.00022273313885650813;2.947048719186736e-09;2.2490802931137432e-13;0.0;0.00032987370150251304;0.0009819036461184384;;;
68f338605c96b9d78782ab8d7b56ebab;GLO;SSP1-PkBudg500-2040;68f338605c96b9d78782ab8d7b56ebab;market for brass removed by turning, average, computer numerical controlled;brass removed by turning, average, computer numerical controlled;kilogram;1.2515012938877819;0.8449650743425026;0.0;0.0;0.010999709638861783;1.4769866241816216e-08;0.13754308839394044;0.0;0.23324723152987298;0.0026463231735064075;0.08589065201379942;3.9890814053542185e-05;1.611797586216363e-05;2.2342723059526395;0.005527560626974901;0.00012200095947630933;3.67375757687551e-10;0.0;0.0013355055593159144;2.6018122300297365e-07;0.7963990394884838;6.997765692877873e-13;0.0008420309219571353;6.250139533417583e-05;1.7840458667367538;1.5871474545832186e-07;0.01688585226386673;9.385465878630567e-07;1.5982894326251087e-05;-0.4441432590049854;0.0;2.6330448602892025e-07;5.0479364999074424e-05;1.8263441887107817e-07;7.332112991632213e-07;1.2580265078956366e-05;5.550385620935425e-06;0.0;2.6018122300297365e-07;0.00016441633016544231;0.0006662664645249384;0.46721359934411666;0.0;0.0;0.00010517039142463889;0.00020775088394693952;8.324572869242997e-11;0.6856487274102688;0.33305315213162917;0.003753718834717945;3.297720087497157;0.8217593435111382;9.454669436037246e-05;0.309059977961122;8.591091839539356e-09;0.0;1.6690846587325637e-07;6.705940522132188e-05;0.5388437610594365;0.005654167384537594;0.38971156747350794;0.002216647927913831;-5.9213242175047914e-06;0.07939475350899787;0.0002235534570648824;3.306382024475166e-09;2.285021684956342e-13;0.0;0.00033110740880744425;0.0010845101469656926;;;
6a05527ae9f3de399fa95bf7c5242096;GLO;SSP1-PkBudg500-2040;6a05527ae9f3de399fa95bf7c5242096;market for refractory, fireclay, packed;refractory, fireclay, packed;kilogram;0.08744234483518333;0.005402756624880374;0.0;0.0;0.00026538091268443656;9.78183082635004e-10;0.0017275110548191914;0.0;0.050466879409199396;3.056561647785397e-05;0.0016725083856212965;1.9838316244288205e-06;2.807674069883091e-06;0.0009781294400246906;9.224146566920614e-05;5.8843488912560065e-06;1.7199231108679495e-11;0.0;5.2001478090510674e-05;1.1636490187809029e-08;0.02860884368514511;6.68639523378621e-14;5.765058794651922e-05;1.3158305232070134e-05;0.4755036181712737;3.869285062208429e-09;0.0003463896176906813;5.0695820191046946e-08;1.050292490867211e-06;-0.003427100767731223;0.0;1.7006200930197664e-08;2.4699811793469274e-06;1.182692306961091e-08;1.2758616932028832e-07;1.3726349675725652e-06;5.348965579533265e-07;0.0;1.1636490187809029e-08;1.515708728054969e-06;0.00011648219527381364;0.002564613596477549;0.0;0.0;2.863838597967127e-06;4.747371769364644e-08;1.46920104951829e-11;0.0001786027921869381;0.007746032366669199;0.0005360149342523576;0.21376371230204985;0.010651762425500635;1.8408245683172776e-06;0.006819375355898623;4.015416165777369e-10;0.0;1.097438516620526e-08;7.591492516372677e-07;0.09480495965537163;9.308138647826068e-05;0.3123844640415735;7.237434708725555e-05;-1.3202559635475369e-09;0.001688486789909687;1.5708587186836374e-05;1.5479308958893498e-10;3.8712881091604153e-13;0.0;2.3265009218924328e-05;5.144984953479565e-05;;;
e1b663f2b34e203e5c34588bf0949c55;GLO;SSP1-PkBudg500-2040;e1b663f2b34e203e5c34588bf0949c55;market for ethylene glycol diethyl ether;ethylene glycol diethyl ether;kilogram;0.20005711003345678;0.018943331784185877;0.0;0.0;0.0012878208200564106;9.506453108827296e-09;0.0012067233072589796;0.0;0.032975909649977805;0.0008485915588704374;0.014131312076429911;1.207388933605031e-05;5.922318069054909e-06;0.01072338644021701;0.0018150722828738025;3.5095457949041815e-05;1.021086136641728e-10;0.0;0.00010884294983115082;7.16893053467643e-08;0.07200956430334561;8.056668882325103e-14;0.0001453059060399481;1.2877358386199304e-05;0.32867422595671275;9.849011860442476e-09;0.002264678103732394;1.677044243154738e-06;7.366529541728199e-06;-0.030728469014990562;0.0;1.0043787180633007e-07;1.2491638283639504e-05;6.984170818991942e-08;2.7263389860612336e-07;1.9682943183338854e-06;2.0814103164708294e-06;0.0;7.16893053467643e-08;4.879254824826566e-06;0.00024958215534498225;0.008013790276802457;0.0;0.0;3.3607148338968494e-05;5.731045836722907e-07;3.084204205162291e-11;0.0018316689049090872;0.1522185059267017;0.001250813232887472;0.593612984559561;0.08956084813781379;1.0137676423318102e-05;0.054127262652425456;2.463078526466578e-09;0.0;2.2517815267449427e-07;2.189529056822883e-06;0.5254445938993915;0.00018044957256899483;0.1506506010594304;0.00024389656090000457;-1.6106668481610056e-08;0.013808787504113254;6.599608293808005e-06;9.189775800351906e-10;8.540384310318108e-14;0.0;9.831018088812176e-06;0.000305334495099805;;;
df051e2658302b5b757df5de533845a2;GLO;SSP1-PkBudg500-2040;df051e2658302b5b757df5de533845a2;market for blower and heat exchange unit, Avent E 97;blower and heat exchange unit, Avent E 97;unit;141.604976396707;2.369934140525389;0.0;0.0;1.4712339092124898;1.4983058192544465e-06;0.12427220689794717;0.0;16.573323099608142;0.059785191737346144;90.00817707756372;0.0017003477052617093;0.0003665854476015503;2.6874719565827574;0.05226287174210029;0.004979227340911544;1.4297898624981851e-08;0.0;0.010888023534039493;9.790361439102768e-06;9.005658694792814;6.7310394559498565e-12;0.06109972084143051;0.0013393507627327862;55.96888504713451;1.1652772818854928e-06;0.09108346458466549;0.0002948986286864316;0.0010893015021230753;-2.5563569453685613;0.0;6.753279464940086e-06;0.02979451083638407;4.670490849937201e-06;1.5965517121081427e-05;0.00032516771590776424;0.00023865871875332695;0.0;9.790361439102768e-06;0.0010044228264245653;0.014516619293269934;1.2881264919146955;0.0;0.0;0.0020811272569147025;0.0013961992281573325;1.8144175449406177e-09;6.683227006951016;27.111363469385495;0.09412553458764474;54.690701038083844;12.145777946504609;0.0017240685463452826;7.715474881927792;3.5252981237800576e-07;0.0;3.846948168102227e-05;0.00024131927333872474;14.27560230928998;0.04497191964895791;12.773865609326219;0.050828660359778705;-4.0146132827246514e-05;81.53392629728576;0.0011427518662444325;1.286810956144103e-07;1.1942881167398777e-11;0.0;0.0017006240015799837;0.3229515877572531;;;
42ab90bb3ceeaba583bf9ee1a6dc85ef;GLO;SSP1-PkBudg500-2040;42ab90bb3ceeaba583bf9ee1a6dc85ef;market for natural gas service station;natural gas service station;unit;48402.84215992578;1783.0106631326835;0.0;0.0;39.00682169125295;3.227364112291477e-05;273.22082955359224;0.0;1230.6497159975697;2.346077426018218;508.77379247175037;0.059697236372440274;0.1215517728514776;39.1827565860565;3.048282361135189;0.1879999015517837;5.310065251733946e-07;0.0;1.5683806746887963;0.0003642961676112039;20491.241243731587;1.8339816851533749e-09;21.779599197130068;0.5012449218448335;22574.114579741214;0.00016523981784117488;9.172125841558652;0.0018644420706633573;0.0341144604091423;-683.5234923789702;0.0;0.00038196109677415086;0.26360718711179004;0.00026507164570242336;0.00528977331726589;0.03413202068727915;0.020424923176577132;0.0;0.0003642961676112039;0.09703203713531836;4.818668917614975;64.7456733646108;0.0;0.0;0.4901612312474682;0.09028133935664505;6.064634004514505e-07;491.4848563937053;3532.0796016081676;23.847011752298933;60304.25990424621;47608.84457837216;0.09721169562577227;8701.104093056072;1.2664281568063766e-05;0.0;0.00037530188976938597;0.034176207099706854;2211.557712048958;4.794014449565838;1264.90897579045;18.06749426030846;-0.002584169190010621;439.096543347041;0.7436525152902773;4.779059023283576e-06;4.375257702314605e-09;0.0;1.1047905655537882;3.117586190478688;;;
5099d24dacce1dac269899adf4665e28;GLO;SSP1-PkBudg500-2040;5099d24dacce1dac269899adf4665e28;market for cyclic N-compound;cyclic N-compound;kilogram;1.6041334895122987;0.04896944115850996;0.0;0.0;0.015438062843963795;3.410169954229274e-08;0.004269362283056868;0.0;0.3980182832825929;0.0005354910463558678;0.046114210774021266;5.083115931674768e-05;1.9118860650133045e-05;0.03631432626992863;0.04676572545324042;0.00014449746546685025;4.2906841681236794e-10;0.0;0.00035734826726606123;3.005974317375073e-07;0.33361635628637326;3.599629282554197e-13;0.0005304570409169745;6.2707659004062e-05;1.160157207555072;4.8430781453171115e-08;0.4167284287508031;5.287350787531465e-06;2.8319610320498734e-05;-0.10103441507296805;0.0;4.543209319905372e-07;0.0009028940992865625;3.1603684301734914e-07;6.854960895686242e-07;8.310691732252221e-06;7.1245110889889335e-06;0.0;3.005974317375073e-07;2.279298627813564e-05;0.16605159410373654;0.016195054337753187;0.0;0.0;0.0008150944128370517;2.949104842204958e-06;7.818870164739153e-11;0.008656053516360016;1.1079110044293792;0.01799176106261498;2.6397616569085844;0.3100150514083922;0.03560999315950152;0.18005608232034115;1.0199766900496195e-08;0.0;7.338813199576704e-07;6.650118314189798e-06;1.629454366507347;0.0010368663652689462;1.725807040613648;0.0008561853755855255;-8.338058172608007e-08;0.04368977249405339;3.279264962993107e-05;3.861615991071978e-09;5.326635439409659e-13;0.0;4.8784177782674025e-05;0.009805702920675806;;;
7b1c78870de54bd3dd8e2c44e512eea2;RoW;SSP1-PkBudg500-2040;7b1c78870de54bd3dd8e2c44e512eea2;market for oxygen, liquid;oxygen, liquid;kilogram;0.02157238050498583;0.0010314486757400235;0.0;0.0;0.0008026059426496272;1.7901118115448098e-09;5.0818312711468686e-05;0.0;0.0019354648968183626;8.170982720876302e-06;0.0016942859948194432;6.241918969901074e-06;2.710888103583482e-07;0.0006716033659946222;3.1206849187148895e-05;2.504547199945137e-05;5.900952134024816e-11;0.0;2.52594242403894e-05;4.0907994620368495e-08;0.006283836290424442;3.2523620870900896e-15;1.4293268829094917e-05;2.121678239539605e-06;0.11258881634483328;3.9761320810921563e-10;3.474692988418129e-05;5.2012909798461475e-08;2.116399955862217e-06;-0.0015845299694563968;0.0;4.074767957391022e-08;4.4930990519796794e-06;2.821179044347692e-08;1.2266841693861331e-08;7.096426530355291e-07;5.800559602047932e-07;0.0;4.0907994620368495e-08;2.615410175629716e-07;1.0797681033845503e-05;0.0003206759220315627;0.0;0.0;7.48646156201545e-07;3.157755352407041e-08;1.3237147813051959e-12;9.570987694593667e-05;0.002771043538123924;5.0489749349356326e-05;0.05290309664031076;0.010156903090090128;2.2325834438862775e-06;0.0029732139293401506;1.782593816384203e-09;0.0;1.3659512750897798e-08;2.892637394963941e-07;0.003211640202656724;2.322655142529289e-05;0.004630767911892909;2.6380741163977147e-05;-8.982680934588456e-10;0.0018637970923781192;8.29363974036601e-07;5.310857250363738e-10;3.613469399985646e-15;0.0;1.2557505732591678e-06;0.00015993398574266682;;True;
db4e48bc6cff689756194e97ab4c84bc;GLO;SSP1-PkBudg500-2040;db4e48bc6cff689756194e97ab4c84bc;market for aluminium removed by turning, average, computer numerical controlled;aluminium removed by turning, average, computer numerical controlled;kilogram;0.9760417742205111;0.774067943678111;0.0;0.0;0.0486992994424283;2.025109703508862e-08;0.13293220168736272;0.0;0.5547359555525586;0.00022920671826144107;3.0805304250517866;5.7906613797651734e-05;7.493485399720137e-06;0.020363905517131364;0.0016360826678269928;0.0001677138175329121;4.835844009148279e-10;0.0;0.00024656749883582817;3.302927134844485e-07;0.2969281312416266;1.3403299574731576e-13;0.0003124603318211086;2.865301352502608e-05;0.8982427583597696;3.045561799901039e-08;0.0022134655244748502;3.860339155200345e-07;2.3803594392274457e-05;-0.023474948915790498;0.0;2.4423369197181054e-07;0.0011994627848213694;1.6903806567024564e-07;3.3978853507644634e-07;6.863867807666263e-06;5.547747166555862e-06;0.0;3.302927134844485e-07;2.3402355761018918e-05;0.00030785143324204173;0.4511188571756254;0.0;0.0;3.4156197798828e-05;1.0011357201749471e-05;3.839670875131902e-11;0.036274762864386634;0.638410820631638;0.001508866007160578;1.9948493643084522;0.5325015311119357;7.331628334099672e-05;0.16549670321088322;1.1901441580154564e-08;0.0;1.5899142190614242e-07;7.368669287378727e-06;0.3432255801881954;0.0011506643577619212;0.3121746717408025;0.001011277821569528;-2.8741699681778974e-07;3.289325057402774;2.5633132752595395e-05;4.3522598784572985e-09;1.2788749089338208e-13;0.0;3.818815625213202e-05;0.012837430886762466;;;
92c1933b2e1404b7f3a809d2e1f2db99;GLO;SSP1-PkBudg500-2040;92c1933b2e1404b7f3a809d2e1f2db99;market for electric bicycle;electric bicycle;unit;69.76298265060352;3.03055977826983;0.0;0.0;0.45179925847321944;9.840471886866802e-07;0.9703898888648896;0.0;7.409861669639316;0.021880479467114834;27.09655654459088;0.0006625254703491474;0.00019126351009622476;1.6913544920038641;0.36321700297649484;0.0019049969858910298;5.634822667692996e-09;0.0;0.005359181541487205;3.863484407313759e-06;2.6000254005953813;4.211408454741345e-12;0.05395763048140377;0.0005284282556464148;24.83614549269307;4.861490608178449e-07;0.37350096762684204;0.00022144582633738376;0.00027396218440814055;-10.587839607314658;0.0;3.116885311853628e-06;0.010601420103790315;2.1591735826916152e-06;7.236968222162247e-06;0.10935612982277394;0.00010421167089373474;0.0;3.863484407313759e-06;0.0005473732950971308;0.7259274445217141;0.5756503536529598;0.0;0.0;0.006728099802956711;8.768702610546535e-05;8.246494175390075e-10;0.29139682160474234;10.99439723838526;0.0346004320005987;29.045780075492026;2.7894903629173875;0.0077028850465403085;3.228465771390052;1.3471727463628457e-07;0.0;2.771205501716891e-05;0.02352082662561315;9.224782474324002;0.009270770288420748;5.559014313546496;0.09055868968712126;-2.4750623011540776e-06;28.555430327298478;0.0005908853756286102;5.071340715793956e-08;2.061175794954429e-12;0.0;0.0008959356329414694;0.11562927273064073;;;
0fbaaf8add8672145bddbe1344d1c29d;RoW;SSP1-PkBudg500-2040;0fbaaf8add8672145bddbe1344d1c29d;market for xenon, gaseous;xenon, gaseous;kilogram;22.89314182058559;0.9805228746643996;0.0;0.0;0.06558069607177008;2.7238664670914638e-06;0.05365074473357663;0.0;1.524418876761318;0.007970140907456156;1.7496774854417019;0.007205267789859079;9.657482599687547e-05;0.6870916700717071;0.02908017058757034;0.020081410324728304;5.969126902306363e-08;0.0;0.019677471529760796;4.0363303251289605e-05;5.53306766518773;1.6874118635627062e-12;0.015706582022105148;0.0010251319840043987;57.896399143383306;3.1201735557808617e-07;0.029110073458832108;4.036978039237089e-05;0.0032300346125830617;-1.6751464366578293;0.0;7.671469419067998e-05;0.004351472091385336;5.340443187260092e-05;3.9864397047574724e-06;0.0007756527055456126;0.0006207294854558295;0.0;4.0363303251289605e-05;0.00018427763715695466;0.003320553461753139;0.30840087452114706;0.0;0.0;0.0006944475447498004;3.942725993735782e-05;3.715806002279239e-10;0.1211047105316212;3.8100113020047255;0.01916720381794324;39.749787574119026;10.514648089982506;0.0018026701558927782;2.6909001787972584;1.4301086973157033e-06;0.0;2.0508570320664756e-05;0.00023325020402075288;2.920133612300532;0.01551384208712997;3.700547734439506;0.027217413744692227;-1.1293215673446015e-06;1.9241668182440583;0.0008215436480115633;5.372214545626692e-07;4.5373459459862886e-12;0.0;0.0012436736699235696;0.1552206806882348;;;
fb6339d0fe2d22a9fa4d59817b5528df;RoW;SSP1-PkBudg500-2040;fb6339d0fe2d22a9fa4d59817b5528df;market for calcium chloride;calcium chloride;kilogram;0.09530070613699247;0.007417309462883404;0.0;0.0;0.004685913819212615;3.213733164490113e-09;0.001688672106769109;0.0;0.021941595094602816;4.916968385671737e-05;0.005655127866546554;1.5084889718114139e-06;2.3565146490867797e-06;0.004840342896225113;0.0001263065873334906;4.631744514143805e-06;1.3158510053016011e-11;0.0;3.3476261902093514e-05;9.766681149128937e-09;0.028293740434791805;2.6450841561231226e-14;6.070761262898045e-05;9.685555229952211e-06;0.11162940527494343;4.150762081395524e-09;0.00022330429185956737;8.105058401523027e-07;1.8738088944300526e-06;-0.014064299317677123;0.0;1.1679374337884336e-08;3.308038421209914e-06;8.116372492946139e-09;1.0857649901486716e-07;4.532652835964298e-07;5.95067052077794e-07;0.0;9.766681149128937e-09;2.2707073913530526e-06;9.88316731200194e-05;0.0007951794069499583;0.0;0.0;3.1147099029628466e-06;2.879137978603243e-07;1.2554377818076418e-11;0.000754986177000099;0.146875215012491;0.000465374242245225;0.486883268064766;0.03971775028697852;3.6554982884402506e-06;0.020944144544095607;3.1487631848991525e-10;0.0;1.0046794445890458e-07;8.274422682309967e-07;0.031555865535158226;5.7977521226542935e-05;0.017600830741196172;9.99887175382652e-05;-6.2364569835896305e-09;0.005114032546564527;9.822135001274952e-06;1.1842659783003474e-10;2.7127706113413172e-14;0.0;1.4547815867756868e-05;5.364661703229759e-05;;;
ec2299c0855c59c9b86f582956d9cd9d;RoW;SSP1-PkBudg500-2040;ec2299c0855c59c9b86f582956d9cd9d;market for sodium nitrite;sodium nitrite;kilogram;0.7495918881892846;0.010292627943176655;0.0;0.0;0.0009870770040919026;8.921448415255204e-09;0.0008671736997015124;0.0;0.0806804192483149;0.0001174396329112394;0.011964108736327816;1.3802946501678703e-05;5.9252082742285005e-06;0.008737514872276492;0.00032008836324351264;3.950106592240979e-05;1.1668320723195365e-10;0.0;0.00012365360076511904;8.174259196838179e-08;0.07855846273425363;7.403496296925802e-14;0.0001388909582475123;1.2518838580261252e-05;0.3525125728130302;8.23101486581446e-09;0.0004896512289865436;1.3052590538842584e-06;7.591320626324477e-06;-0.02538540919520779;0.0;1.1829339381750425e-07;1.2819182181186448e-05;8.227272287939888e-08;2.7088937257782386e-07;2.0607933505315352e-06;2.1403454930368614e-06;0.0;8.174259196838179e-08;4.134481836833488e-06;0.0002467959329243435;0.0026054013246464437;0.0;0.0;8.228160347371555e-06;4.4441527551017834e-07;3.110706567887179e-11;0.00143562120513962;0.20708607854308972;0.0015468653058641438;0.5538240182838623;0.07830873497226196;9.778357911263563e-06;0.044223113839400134;2.7766059241237547e-09;0.0;1.8431143140852102e-07;2.103613847109021e-06;0.16772332867002382;0.0001882949687315636;0.381871799858856;0.0002230704181626244;-1.2346091869560364e-08;0.01141482776422534;6.3109641570972035e-06;1.0501489302894075e-09;8.687407139446142e-14;0.0;9.406579339984144e-06;0.0003341805903191634;;;
