code;name;reference product;unit;location;prod_category;prod_sub_category;ecosystem quality;human health;natural resources;Total waste (kg);Hazardous waste (kg);Year;Database
01b59183a0dadb469528a825385e8af7;market for uranium, enriched 3.8%, in fuel element for light water reactor;uranium, enriched 3.8%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.011249847246435683;18.7676703220389;229433.8369677908;4651209.56622474;69632.37049349415;2020;SSP1-PkBudg500
e4c1035464dcd484321273848ce82d54;market for fish block, hake;fish block, hake;kg;GLO;ProcBio;Food & beverages, animal feed;3.2459649810702915e-05;0.016638462506511003;446.678733174386;1363.8149603989161;16.440263380822863;2020;SSP1-PkBudg500
80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kg;GLO;ProcBio;Food & beverages, animal feed;8.275698256172793e-06;0.004330464276701835;153.74107251696321;4039.2989179580886;3.345933644656824;2020;SSP1-PkBudg500
ce46010872bb7cb6e31db24f472013d9;market for high voltage system, for Li-ion battery;high voltage system, for Li-ion battery;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;0.00018648424664737532;0.1684847817584;1694.1714856186366;174391.3931193303;123.7339656307969;2020;SSP1-PkBudg500
9127bd8139126b367eac7b51774c6663;market for bamboo culm;bamboo culm;kg;RoW;AgriForeAnim;Agricultural & forestry products;1.5041688480313421e-06;6.358278112376314e-05;2.6305795095426;50.85512158142433;0.04300172683188198;2020;SSP1-PkBudg500
dcfeaad24e98eec4ad5ad52cb00e2c24;market for strawberry;strawberry;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.919453066391854e-06;0.00201471497863123;59.4946606893509;3506.8358812197534;2.4505943753003145;2020;SSP1-PkBudg500
79e04f0f782eea0d15225b8a6887e916;market for resistor, surface-mounted;resistor, surface-mounted;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;0.0008783287940141924;0.7520215848012001;4019.660988311831;150812.19837502553;61.3366024254278;2020;SSP1-PkBudg500
d7a8acdc5c412df402e285a5c1291080;market for dimethyl hexynediol;dimethyl hexynediol;kg;GLO;Chemical;Chemical products;1.1568265931341652e-05;0.005520123519244076;332.6808634096086;2056.493422165473;4.477912494503462;2020;SSP1-PkBudg500
688c7dd02c07b5293090d38ddc098b29;market for titania slag, 85% titanium dioxide;titania slag, 85% titanium dioxide;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;3.999103731601995e-06;0.0019190472710077983;114.95771675650029;514.364757897765;0.4667418554165812;2020;SSP1-PkBudg500
22db46f6ba1211c058e4da0ac386d3e7;market for polyethylene, high density, granulate;polyethylene, high density, granulate;kg;GLO;PlastRub;Plastics & rubber products;9.039043594198046e-06;0.004084597845204035;654.8290671663444;59655.03025435399;11.699434022156346;2020;SSP1-PkBudg500
1df7aad9fc180c144b0950748ebe90be;market for silicon, solar grade;silicon, solar grade;kg;GLO;Chemical;Chemical products;0.0002088463370836255;0.0936740097168354;2793.0555469321434;38963.267239001274;24.661145747209005;2020;SSP1-PkBudg500
10d8d528d6867581136675438c21d124;market for urea formaldehyde resin;urea formaldehyde resin;kg;RoW;PlastRub;Plastics & rubber products;9.241521282844437e-06;0.004872655329538476;270.4102607001015;2540.772574152899;2.526023297960741;2020;SSP1-PkBudg500
dba873826e4de6475ee72a0fbd28c0e5;market for electrolyte, KOH, LiOH additive;electrolyte, KOH, LiOH additive;kg;GLO;Chemical;Chemical products;1.188887328992086e-05;0.006173164216635538;814.5830488199759;24362.47024115854;2.4063352270505733;2020;SSP1-PkBudg500
f81bcc2aa5e8189a2159936982cc38b9;market for rice, non-basmati;rice, non-basmati;kg;GLO;AgriForeAnim;Agricultural & forestry products;1.760334336062623e-05;0.004752801730345118;34.2138549982578;666.4336240148667;1.2045010574387407;2020;SSP1-PkBudg500
817720c11340b346dc9574d7a87435fc;market for gravel, crushed;gravel, crushed;kg;RoW;OreMinFuel;Ores, minerals & fuels;8.717111307632159e-08;4.4309683481436214e-05;1.6332601408881;66.32142310593775;0.052358428925716724;2020;SSP1-PkBudg500
0ec07589c535fa6a72e9ba6025345669;market for butane-1,4-diol;butane-1,4-diol;kg;GLO;Chemical;Chemical products;1.96421613802636e-05;0.009579652471912383;481.6546465783687;3749.884875067804;4.143364012102843;2020;SSP1-PkBudg500
539c211beecc4237d96ea968e53d83cf;market for biomethane, medium pressure, vehicle grade;biomethane, medium pressure, vehicle grade;kg;RoW;OreMinFuel;Ores, minerals & fuels;7.872395834699322e-06;0.0028710836951331997;46.7289010642;579.2743900909363;1.0091976001368452;2020;SSP1-PkBudg500
52c103094f78261cac6950c1be1b9c48;market for anhydrite rock;anhydrite rock;kg;RoW;OreMinFuel;Ores, minerals & fuels;3.767365154615222e-08;6.017114327556767e-05;0.9475027453469;3.415292216730291;0.015525742929627585;2020;SSP1-PkBudg500
67d4895270858309aad2da86ddf21466;market for potassium carbonate;potassium carbonate;kg;GLO;Chemical;Chemical products;1.3554416737000932e-05;0.006710264450925887;203.2249148317358;5738.190729482921;3.884906333042963;2020;SSP1-PkBudg500
a23ff5a5512f239248b86d5706a7c4e4;market for latex;latex;kg;RoW;PlastRub;Plastics & rubber products;1.2106112563006971e-05;0.005743362355828402;758.3368041700741;411.39632854907893;0.2719283953348624;2020;SSP1-PkBudg500
c31a19ca95b1cad5376a5536bd9bfa9d;market for samarium-europium-gadolinium oxide;samarium-europium-gadolinium oxide;kg;GLO;Chemical;Chemical products;0.00015851569594367885;0.1015366600303;4653365.3456365485;1031262.7560972862;4065.3749232648106;2020;SSP1-PkBudg500
e41066820ea7f396130d0a4f061352eb;market for coconut, dehusked;coconut, dehusked;kg;GLO;ProcBio;Food & beverages, animal feed;1.8233596289750127e-05;0.0026643287796985415;34.2467408677987;1384.1165874781475;1.1384731577745533;2020;SSP1-PkBudg500
a8665246e3e6ad85404b373759a824e9;market for ammonium paratungstate;ammonium paratungstate;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;0.0002518488711265473;0.458277237036;3741.324759467096;314041.3384858997;2857.6710086669245;2020;SSP1-PkBudg500
fb480c86bf93fa281a8293bf1737091d;market for samarium oxide;samarium oxide;kg;GLO;Chemical;Chemical products;0.0001783263243020463;0.07557249723119931;32892.699195359164;1314358.4975236484;1563.49448158799;2020;SSP1-PkBudg500
d6f7338dead4a8e401ce196c235b1f13;market for strontium carbonate;strontium carbonate;kg;GLO;Chemical;Chemical products;1.932655172320478e-05;0.006383680423783021;147.86592678640682;663836.4765858059;1.9420759425648966;2020;SSP1-PkBudg500
062d76e5b7a02ea05d273e0f15a5949a;market for acetoacetic acid;acetoacetic acid;kg;GLO;Chemical;Chemical products;3.7424095754711695e-05;0.017168099526779206;1146.614120719636;46986.95162793568;12.758150312926107;2020;SSP1-PkBudg500
49fc57fc01403a896d898c82229938da;market for adipic acid;adipic acid;kg;GLO;Chemical;Chemical products;3.382038478535005e-05;0.014416287611405738;649.5022115702877;3145.977100957196;7.814416875967628;2020;SSP1-PkBudg500
ac2706c6e4646657d24f5b7b841bdde2;market for cleft timber, measured as dry mass;cleft timber, measured as dry mass;kg;RoW;AgriForeAnim;Agricultural & forestry products;5.3688017010244685e-06;0.0001514847175638941;5.1057313830873;211.12125328103966;0.42503025980288345;2020;SSP1-PkBudg500
cdb19fb363bed3662eac4a0867232056;market for hydrazine;hydrazine;kg;RoW;Chemical;Chemical products;7.40499585010771e-05;0.030590462367276278;1012.6823524031931;73562.4691483898;10.456840996133801;2020;SSP1-PkBudg500
3e94674bc41b5e4877d067971c70ab68;market for propylene;propylene;kg;RoW;OreMinFuel;Ores, minerals & fuels;5.426309773985895e-06;0.002204726252240977;610.383694714341;40.46926467220162;8.384418694160711;2020;SSP1-PkBudg500
9d318a9ed434e9ecc8a8e59eea1789e4;market for zinc oxide;zinc oxide;kg;GLO;Chemical;Chemical products;3.996404487831839e-06;0.0023748487024071114;79.0576356809326;1126.5748606278905;0.9364388959414951;2020;SSP1-PkBudg500
bc63d2f023b5adf9263d190c2b3b4a6b;market for polystyrene, general purpose;polystyrene, general purpose;kg;GLO;PlastRub;Plastics & rubber products;1.4136243006353648e-05;0.006083458942092968;754.6516980935118;656.7962023955331;28.253995758650323;2020;SSP1-PkBudg500
306d3a32de8dfdb0f04cfba8c2b17ae3;market for rape seed, Swiss integrated production;rape seed, Swiss integrated production;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.3540564339983525e-05;0.003390704656494467;48.8308456573563;845.836167567547;1.280731235317087;2020;SSP1-PkBudg500
d48eb3b7b0d1cbdd22607e2676393e6a;market for phosphoric acid, fertiliser grade, without water, in 70% solution state;phosphoric acid, fertiliser grade, without water, in 70% solution state;kg;RoW;Chemical;Chemical products;1.0076069898112556e-05;0.005553244473147023;86.8269249583558;2775.850758688251;1.7965816605370393;2020;SSP1-PkBudg500
0fbe7002b1f0788bebb79406b496031e;market for sugar, from sugarcane;sugar, from sugarcane;kg;GLO;ProcBio;Food & beverages, animal feed;2.4049814482829823e-05;0.005602868038722238;44.332821972428405;1320.9810613279246;1.343027508568271;2020;SSP1-PkBudg500
2178b3c770ae64ad3140a2e5fb1405ba;market for wood preservative, organic, indoor use, occasionally wet;wood preservative, organic, indoor use, occasionally wet;kg;GLO;Chemical;Chemical products;5.317419535976961e-06;0.0025687670307390424;561.5523840940465;2495.436606864408;16.17596022080165;2020;SSP1-PkBudg500
4c510add57849f1ee46af908db22a9ca;market for light mortar;light mortar;kg;GLO;GlasNonMetal;Glass & other non-metallic products;2.5702029407375883e-06;0.0011366719653399123;23.3420623522038;460.7608632566663;0.3840793625359756;2020;SSP1-PkBudg500
fd54b5dfec29f8cc88a88de2e5f80a43;market for rape seed, organic;rape seed, organic;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.0223856846256914e-05;0.0074242707077790205;43.681562152110295;763.0956154853666;1.490283267701682;2020;SSP1-PkBudg500
a4e7a4dfb3c936e112491275acb5d2a5;market for aluminium chloride;aluminium chloride;kg;GLO;Chemical;Chemical products;1.978978698263568e-05;0.012448244754753432;254.03835450545708;8772.244332438926;2.6621724933161475;2020;SSP1-PkBudg500
13705a7a97897a11dd78a92c87903fc8;market for 1-pentanol;1-pentanol;kg;GLO;Chemical;Chemical products;2.222832907924469e-05;0.010224099792337904;729.4386830742266;2329.4888828445446;8.515032788189437;2020;SSP1-PkBudg500
c15d7becd2020002d3237cad9dca28f5;market for methylene diphenyl diisocyanate;methylene diphenyl diisocyanate;kg;RoW;PlastRub;Plastics & rubber products;2.74626087669341e-05;0.01533709004202272;764.1013677931144;9767.14255899266;10.113811726015495;2020;SSP1-PkBudg500
840b860a0fb54e43a4d5f0ea9ff7b738;market for methyl tert-butyl ether;methyl tert-butyl ether;kg;GLO;Chemical;Chemical products;4.673867074207333e-06;0.0021232237229697965;514.556523814095;933.9199441200014;6.228409177802899;2020;SSP1-PkBudg500
8d312624d4928b40d0613fd662b39004;market for acrylic dispersion, with water, in 58% solution;acrylic dispersion, with water, in 58% solution state;kg;RoW;Chemical;Chemical products;1.583146292036778e-05;0.008342731738310724;385.7214978903097;34791.214662340375;10.001557431813957;2020;SSP1-PkBudg500
bb08ec2391fe658ef16b97668885c871;market for gypsum, mineral;gypsum, mineral;kg;RoW;OreMinFuel;Ores, minerals & fuels;6.471394191314676e-08;8.016889779098012e-05;1.9562636104880002;37.38972533991165;0.03964346334170457;2020;SSP1-PkBudg500
c44447ec9b7a72217943165e42a6e56d;market for terbium oxide;terbium oxide;kg;GLO;Chemical;Chemical products;2.4866031822318457e-05;0.010380105345332617;666.2350746848101;183140.01533033952;209.38936343423492;2020;SSP1-PkBudg500
c054de9ed3aac8172ed3a4923ebbc274;market for fish residues;fish residues;kg;GLO;ProcBio;Food & beverages, animal feed;9.939754078255304e-07;0.0004173748570565706;27.5467374868906;512.4659472477184;0.38497181892819743;2020;SSP1-PkBudg500
840cabe4dd084284a9862a86272872e5;market for oxygen, liquid;oxygen, liquid;kg;World;Chemical;Chemical products;3.894432899981111e-06;0.0018153641336007388;32.6053644892757;453.1086969814441;0.30415896556652045;2020;SSP1-PkBudg500
de03d27ded836711c700f636845168d5;market for sodium borates;sodium borates;kg;GLO;OreMinFuel;Ores, minerals & fuels;1.951469649011223e-06;0.0008571853405975458;46.4087084491025;5104.058520729741;0.974355969651302;2020;SSP1-PkBudg500
409afb5908f288ee39a2ce264595580e;market for thionyl chloride;thionyl chloride;kg;RoW;Chemical;Chemical products;7.660348995733452e-06;0.00548417211095224;63.7101063907532;5936.247745120098;1.352320732049786;2020;SSP1-PkBudg500
15a38b3adac146618a6754113c447d5f;market for cement, Portland;cement, Portland;kg;World;GlasNonMetal;Glass & other non-metallic products;3.423641723754877e-06;0.0014051743403872355;27.954462932543702;384.2235931494391;0.4023581394108269;2020;SSP1-PkBudg500
7122956c7ead2ed4afa9e9321cb27116;market for maleic hydrazide;maleic hydrazide;kg;GLO;Chemical;Chemical products;3.5306880960458476e-05;0.01525031720914592;917.4826005792744;24469.072786141598;10.463178997887429;2020;SSP1-PkBudg500
3f7c004a194983c1e7d4dfcc9ac7971f;market for terbium-dysprosium oxide;terbium-dysprosium oxide;kg;GLO;Chemical;Chemical products;1.0253037733106472e-05;0.008980114766088596;106506.26432620603;34164.09228763357;266.7593301867373;2020;SSP1-PkBudg500
3a6586952eff793738eef72743703e90;market for fatty acid methyl ester;fatty acid methyl ester;kg;RoW;Chemical;Chemical products;5.5831017385728424e-05;0.006556595700618464;99.4522489481957;1783.9831359384364;1.7999256118039766;2020;SSP1-PkBudg500
fb6339d0fe2d22a9fa4d59817b5528df;market for calcium chloride;calcium chloride;kg;RoW;Chemical;Chemical products;4.519641893177022e-06;0.002502454675401252;39.8227177634016;1842.1156145905422;0.7218290976842562;2020;SSP1-PkBudg500
47b9b9e5f4259513798eea1b4b183ac4;market for NPK (15-15-15) fertiliser;NPK (15-15-15) fertiliser;kg;RoW;Chemical;Chemical products;6.397569052217455e-06;0.0029267511387126317;103.9884486417731;1572.8932839455915;1.5266446609536193;2020;SSP1-PkBudg500
daf842dc2084cada055e644571589f5c;market for sodium perchlorate;sodium perchlorate;kg;GLO;Chemical;Chemical products;2.7861429375236e-05;0.016801218902933752;273.69461569554437;11448.924862163169;3.0375006078446227;2020;SSP1-PkBudg500
4bb93ae2739a569b08365ff28bfce4bf;market for soybean seed, for sowing;soybean seed, for sowing;kg;GLO;AgriForeAnim;Agricultural & forestry products;3.163442350757722e-05;0.00481679626523292;27.7909936687558;804.4840950787445;0.6313765532857244;2020;SSP1-PkBudg500
c9c7e7bd7b41e32a1b32265ed2dda37d;market for sheet rolling, copper;sheet rolling, copper;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;9.887217054162552e-06;0.00928866881337329;47.1266836587267;2483.0343932230035;65.89105802371127;2020;SSP1-PkBudg500
0fa637cb6b5939d391ff8cc38cc6362e;market for polystyrene scrap, post-consumer;polystyrene scrap, post-consumer;kg;GLO;AgriForeAnim;Agricultural & forestry products;4.422355060385221e-07;0.00021064141074892813;10.4656215670684;356.92218422376084;0.2531521571318953;2020;SSP1-PkBudg500
4b996bcd1f356b41865616e8439b2333;market for carrot seed, Swiss integrated production, at farm;carrot seed, Swiss integrated production, at farm;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.5741199722141414e-05;0.004239671223312935;148.4840608693977;2668.0078133970683;2.942912566838999;2020;SSP1-PkBudg500
848336823f7b6161cc7b39fff729c3ab;market for methylchloride;methylchloride;kg;RoW;Chemical;Chemical products;1.4851031424564833e-05;0.007472632820688887;303.6645054575361;307.50441862079504;3.38030402908605;2020;SSP1-PkBudg500
fcb1e68407840166b14caa01c5af177f;market for 2-pyridinol;2-pyridinol;kg;GLO;Chemical;Chemical products;6.35194381050341e-05;0.03056869354709442;1810.5825007851035;29322.903854001026;22.09718226948775;2020;SSP1-PkBudg500
dfccfc6ac5add71bdc79f2b637b4fbf0;market for 4-methyl-2-pentanone;4-methyl-2-pentanone;kg;GLO;Chemical;Chemical products;1.3853955902899141e-05;0.00632194648651626;504.0728418623748;2495.3732341165073;6.952314201018084;2020;SSP1-PkBudg500
7aa2f5fc523e4a810d206a2ffa6f7fe4;market for erbium oxide;erbium oxide;kg;GLO;Chemical;Chemical products;0.001357848167723487;0.5657802699510001;36480.85740799048;10113519.32212797;11566.624227387756;2020;SSP1-PkBudg500
055f5a895f60a9d0bd0bb5d0b487ba28;market for chromium oxide, flakes;chromium oxide, flakes;kg;GLO;Chemical;Chemical products;3.1528905202515226e-05;0.4670800125185;383.9226706044488;12689.31238807271;4.8784086714368575;2020;SSP1-PkBudg500
17f3dca162e131f8e5e48c4dbbab59d8;market for ethoxylated alcohol (AE3);ethoxylated alcohol (AE3);kg;RoW;Chemical;Chemical products;1.3582923820902336e-05;0.005798704444350525;605.4742729928353;2758.2457466596047;7.020831204222392;2020;SSP1-PkBudg500
e4205fc1874ce8470676c4aaf610e6d4;market for adhesive, for metal;adhesive, for metal;kg;RoW;Chemical;Chemical products;1.5072859059493093e-05;0.007282144255706166;524.6986458488662;9078.349407400388;19.320534038102807;2020;SSP1-PkBudg500
fb3e1542af3742d3c552922bc5243917;market for tilapia feed, 24-28% protein;tilapia feed, 24-28% protein;kg;GLO;ProcBio;Food & beverages, animal feed;1.7394884972262755e-05;0.003708558658021255;48.777606106577;1186.9964268530384;1.2130504229131291;2020;SSP1-PkBudg500
bed662c65b77a2f151383ef73800c74b;market for nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;nuclear fuel element, for boiling water reactor, UO2 4.0% & MOX;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.010713397469991715;17.995278811622597;221075.51896622634;4524298.288909042;67594.47034973196;2020;SSP1-PkBudg500
dcfb0a7586afe2290f47cea10009b9d9;market for tetrafluoroethylene film, on glass;tetrafluoroethylene film, on glass;kg;GLO;PlastRub;Plastics & rubber products;0.00042101185890949615;0.1576238159883;4810.9369068979195;31860.630525101362;36.99277137246483;2020;SSP1-PkBudg500
5f62d9e0dd4e7ba569f608d32e97fdc6;market for wheat grain;wheat grain;kg;RoW;AgriForeAnim;Agricultural & forestry products;2.9738933216080718e-05;0.0023837490687156977;39.542513563687095;673.2056454050622;1.0385824095184117;2020;SSP1-PkBudg500
6b5fbd50873691cd0c8e02114baa15a7;market for cobalt carbonate;cobalt carbonate;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;0.00013593463394888147;0.10899908393510001;4728.383172275084;1947760.312301936;136.25920175126404;2020;SSP1-PkBudg500
60fcde0a572fbe1adb52ae447cf3a388;market for chlorosulfonic acid;chlorosulfonic acid;kg;RoW;Chemical;Chemical products;7.0258748778067914e-06;0.00545848612145287;62.2242086909393;4182.705476950193;1.480373323975044;2020;SSP1-PkBudg500
20dfcb3fcac7e2fe995c18193c35ff9f;market for polystyrene, expandable;polystyrene, expandable;kg;GLO;PlastRub;Plastics & rubber products;1.3772259822927867e-05;0.005959600503097231;767.1886558287525;707.0294793021048;48.15243473027166;2020;SSP1-PkBudg500
062a0f4dab601b121589b19fd8ecd6c1;market for cover plaster, mineral;cover plaster, mineral;kg;GLO;GlasNonMetal;Glass & other non-metallic products;8.224183379570943e-07;0.0003822076837533675;13.7689351357152;286.6244251135307;0.24220651461992912;2020;SSP1-PkBudg500
dbbf167ae70acbeea514d5f26c351b87;market for stearic acid;stearic acid;kg;GLO;Chemical;Chemical products;2.400925128191411e-06;0.0012514925295896092;42.2001149175213;981.5642695721656;0.6478743114646436;2020;SSP1-PkBudg500
f1bbe313784b91418d6f1b25cef831a6;market for natural gas, low pressure, vehicle grade;natural gas, low pressure, vehicle grade;kg;GLO;OreMinFuel;Ores, minerals & fuels;4.408335396855678e-06;0.0019300140721674084;469.52789765815936;873.4582258377187;3.2834206377371844;2020;SSP1-PkBudg500
d971937192fae29417d670b40a21f603;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kg;GLO;Chemical;Chemical products;0.00012292847281644814;0.0722995769180631;20690.623112153127;95050.53073463532;39.89299687040455;2020;SSP1-PkBudg500
8aeca673cf07d3ada8ffee43541c3688;market for electrode, negative, LiC6;electrode, negative, LiC6;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;3.58813920089858e-05;0.02022136377213715;2985.878155536716;55348.737549006415;13.315316218107212;2020;SSP1-PkBudg500
073b1893284a2490fd548b8b14178a26;market for methyl ethyl ketone;methyl ethyl ketone;kg;RoW;Chemical;Chemical products;1.1573089314418077e-05;0.005359728351662991;519.2833732377567;1856.9668215233899;6.520150217536081;2020;SSP1-PkBudg500
acf665d13787149d4c1e71a8ae475b41;market for sheet rolling, aluminium;sheet rolling, aluminium;kg;GLO;MetalAlloy;Basic metals & alloys, their semi-finished products;2.4188109048666902e-06;0.0012031339155243513;34.861290651179196;391.676143431129;22.57379304202603;2020;SSP1-PkBudg500
315a6026a60617877a2bb7948e34a831;market for uranium, enriched 3.0%, in fuel element for light water reactor;uranium, enriched 3.0%, in fuel element for light water reactor;kg;GLO;OreMinFuel;Ores, minerals & fuels;0.008629193779951218;14.4853073092986;176286.1567931103;3667712.9181096726;52555.03964340394;2020;SSP1-PkBudg500
23b173bfc900086e60d679f6a95f0b55;market for lauric diethanolamide;lauric diethanolamide;kg;GLO;Chemical;Chemical products;4.445043318083054e-05;0.010081514244041365;294.7450749052864;7861.016995513465;4.6142885628098185;2020;SSP1-PkBudg500
dc969feea93bb51e6138d2b6e632c3e4;market for glucose;glucose;kg;GLO;ProcBio;Food & beverages, animal feed;1.2106832953571982e-05;0.0042449546360810555;125.2806939373939;4773.802038421062;2.2298438865628176;2020;SSP1-PkBudg500
71736cf432aeb43d52148caed58fa023;market for liquid crystal display, minor components, auxilliaries and assembly effort;liquid crystal display, minor components, auxilliaries and assembly effort;kg;GLO;MachElecTrans;Metal/electronic equipments & parts;0.00016592348520660176;0.09448284412430992;1982.3864614413624;1139279.585214802;1238.9013439537744;2020;SSP1-PkBudg500
61fda742605a60b0cc430ad764085e71;market for 2,4-dichlorotoluene;2,4-dichlorotoluene;kg;GLO;Chemical;Chemical products;1.1641702398808136e-05;0.005607222120525197;468.2861621847581;12964.954485327176;5.641294270625241;2020;SSP1-PkBudg500
f3f1d6d7d5b472c6bb0d03aad5b12d9f;market for chloropropionic acid;chloropropionic acid;kg;GLO;Chemical;Chemical products;1.3830810299892671e-05;0.00670838732913241;437.96862641528776;11134.078016809739;5.269625285432578;2020;SSP1-PkBudg500
88dadec1521be00abcbc3dc0325bd0fe;market for magnesium chloride, from zirconium sponge production;magnesium chloride, from zirconium sponge production;kg;GLO;Chemical;Chemical products;0.0;0.0;0.0;0.0;0.0;2020;SSP1-PkBudg500
394fee340efc79ca725bbf0364fabe2d;market for peanut;peanut;kg;GLO;AgriForeAnim;Agricultural & forestry products;5.461496175119138e-05;0.003978091068823134;51.878019690803704;845.055033613402;1.250575533403734;2020;SSP1-PkBudg500
28e8902c28c9c699e5c871a3f829e68e;market for dimethyl ether;dimethyl ether;kg;RoW;Chemical;Chemical products;6.110770822273901e-06;0.0027500874585205414;421.89285088124103;1755.1904338228112;3.2385230845518156;2020;SSP1-PkBudg500
